項目数,項目集合,事例数,支持度,支持度（％）
2,場合別1=休憩時間 | 発生場所2=教室（保育室）,51,0.032217308907138344,3.2217
2,場合別2=登校（登園）中 | 性別=女,51,0.032217308907138344,3.2217
2,場合別1=各教科等 | 被災学年=1,51,0.032217308907138344,3.2217
2,場合別2=昼食時休憩時間中 | 発生場所1=学校内・校舎内（園内・園舎内）,51,0.032217308907138344,3.2217
2,発生場所2=運動場・校庭（園庭） | 競技種目=サッカー・フットサル,51,0.032217308907138344,3.2217
2,被災学年=3 | 通学方法=自転車,51,0.032217308907138344,3.2217
2,給付年度=22 | 被災学校種=高,51,0.032217308907138344,3.2217
2,被災学年=5 | 被災学校種=小,50,0.03158559696778269,3.1586
2,被災学年=4 | 被災学校種=小,50,0.03158559696778269,3.1586
2,和暦=平成 | 発生場所2=その他,50,0.03158559696778269,3.1586
2,場合別1=課外指導 | 給付年度=18,50,0.03158559696778269,3.1586
2,発生場所1=学校内・校舎外（園内・園舎外） | 給付年度=19,50,0.03158559696778269,3.1586
2,場合別1=課外指導 | 給付年度=27,50,0.03158559696778269,3.1586
2,性別=男 | 給付年度=29,50,0.03158559696778269,3.1586
2,和暦=令和 | 発生場所2=道路,50,0.03158559696778269,3.1586
2,和暦=令和 | 給付年度=4,50,0.03158559696778269,3.1586
2,場合別1=特別活動（除学校行事） | 発生場所1=学校内・校舎内（園内・園舎内）,49,0.03095388502842704,3.0954
2,発生場所1=学校外（園外） | 被災学校種=小,49,0.03095388502842704,3.0954
2,性別=男 | 競技種目=ソフトボール,49,0.03095388502842704,3.0954
2,場合別2=体育的部活動 | 給付年度=18,49,0.03095388502842704,3.0954
2,発生場所1=学校内・校舎外（園内・園舎外） | 給付年度=27,49,0.03095388502842704,3.0954
2,場合別2=体育的部活動 | 給付年度=27,49,0.03095388502842704,3.0954
2,性別=男 | 給付年度=1,49,0.03095388502842704,3.0954
2,和暦=令和 | 場合別1=通学中,49,0.03095388502842704,3.0954
2,場合別2=体育（保健体育） | 被災学年=2,48,0.030322173089071383,3.0322
2,被災学校種=中 | 通学方法=自転車,48,0.030322173089071383,3.0322
2,場合別2=体育（保健体育） | 被災学年=1,47,0.02969046114971573,2.969
2,場合別1=課外指導 | 給付年度=17,47,0.02969046114971573,2.969
2,給付年度=19 | 被災学年=2,47,0.02969046114971573,2.969
2,発生場所2=運動場・校庭（園庭） | 給付年度=27,47,0.02969046114971573,2.969
2,場合別2=体育的部活動 | 給付年度=17,46,0.029058749210360075,2.9059
2,場合別2=下校（降園）中 | 被災学年=2,46,0.029058749210360075,2.9059
2,給付年度=26 | 被災学校種=高,46,0.029058749210360075,2.9059
2,和暦=平成 | 被災学年=4,45,0.028427037271004423,2.8427
2,被災学年=3 | 被災学校種=小,45,0.028427037271004423,2.8427
2,発生場所1=学校外（園外） | 給付年度=19,45,0.028427037271004423,2.8427
2,発生場所1=学校内・校舎外（園内・園舎外） | 給付年度=21,45,0.028427037271004423,2.8427
2,和暦=令和 | 通学方法=自転車,45,0.028427037271004423,2.8427
2,場合別1=特別活動（除学校行事） | 性別=男,44,0.027795325331648767,2.7795
2,場合別1=休憩時間 | 被災学年=1,44,0.027795325331648767,2.7795
2,場合別2=下校（降園）中 | 性別=女,44,0.027795325331648767,2.7795
2,発生場所2=運動場・校庭（園庭） | 給付年度=19,44,0.027795325331648767,2.7795
2,発生場所2=運動場・校庭（園庭） | 給付年度=21,44,0.027795325331648767,2.7795
2,和暦=令和 | 発生場所2=体育館・屋内運動場,44,0.027795325331648767,2.7795
2,給付年度=2 | 被災学校種=高,44,0.027795325331648767,2.7795
2,場合別1=各教科等 | 被災学校種=小,43,0.027163613392293114,2.7164
2,性別=男 | 被災学年=5,43,0.027163613392293114,2.7164
2,場合別1=通学中 | 通学方法=徒歩,43,0.027163613392293114,2.7164
2,発生場所1=学校外（園外） | 通学方法=徒歩,43,0.027163613392293114,2.7164
2,和暦=平成 | 場合別2=授業終了後の特定時間中,43,0.027163613392293114,2.7164
2,場合別2=登校（登園）中 | 被災学年=1,43,0.027163613392293114,2.7164
2,場合別1=課外指導 | 給付年度=22,43,0.027163613392293114,2.7164
2,給付年度=24 | 被災学校種=高,43,0.027163613392293114,2.7164
2,給付年度=28 | 被災学校種=高,43,0.027163613392293114,2.7164
2,和暦=令和 | 場合別1=各教科等,43,0.027163613392293114,2.7164
2,和暦=令和 | 給付年度=3,43,0.027163613392293114,2.7164
2,発生場所1=学校内・校舎外（園内・園舎外） | 給付年度=18,42,0.026531901452937462,2.6532
2,発生場所2=運動場・校庭（園庭） | 給付年度=18,42,0.026531901452937462,2.6532
2,発生場所2=廊下 | 被災学校種=中,42,0.026531901452937462,2.6532
2,場合別1=課外指導 | 給付年度=20,42,0.026531901452937462,2.6532
2,場合別2=体育的部活動 | 給付年度=20,42,0.026531901452937462,2.6532
2,場合別2=体育的部活動 | 給付年度=22,42,0.026531901452937462,2.6532
2,和暦=令和 | 場合別1=休憩時間,42,0.026531901452937462,2.6532
2,和暦=令和 | 給付年度=5,42,0.026531901452937462,2.6532
2,競技種目=野球（含軟式） | 被災学校種=中,41,0.025900189513581806,2.59
2,発生場所1=学校内・校舎内（園内・園舎内） | 給付年度=18,41,0.025900189513581806,2.59
2,給付年度=20 | 被災学年=2,41,0.025900189513581806,2.59
2,給付年度=25 | 被災学校種=高,41,0.025900189513581806,2.59
2,給付年度=29 | 被災学校種=高,41,0.025900189513581806,2.59
2,発生場所1=学校内・校舎外（園内・園舎外） | 給付年度=17,40,0.025268477574226154,2.5268
2,発生場所1=学校外（園外） | 発生場所2=学校外体育館,40,0.025268477574226154,2.5268
2,競技種目=バスケットボール | 被災学年=2,40,0.025268477574226154,2.5268
2,給付年度=18 | 被災学年=2,40,0.025268477574226154,2.5268
2,場合別1=課外指導 | 給付年度=21,40,0.025268477574226154,2.5268
2,場合別2=体育的部活動 | 給付年度=21,40,0.025268477574226154,2.5268
2,発生場所2=運動場・校庭（園庭） | 給付年度=17,39,0.024636765634870498,2.4637
2,性別=男 | 発生場所2=その他,39,0.024636765634870498,2.4637
2,和暦=平成 | 通学方法=徒歩,39,0.024636765634870498,2.4637
2,性別=女 | 発生場所2=廊下,39,0.024636765634870498,2.4637
2,給付年度=22 | 被災学年=2,39,0.024636765634870498,2.4637
2,場合別1=課外指導 | 給付年度=23,39,0.024636765634870498,2.4637
2,場合別2=体育的部活動 | 給付年度=23,39,0.024636765634870498,2.4637
2,場合別1=課外指導 | 給付年度=26,39,0.024636765634870498,2.4637
2,場合別2=体育的部活動 | 給付年度=26,39,0.024636765634870498,2.4637
2,給付年度=30 | 被災学校種=高,39,0.024636765634870498,2.4637
2,和暦=令和 | 場合別2=体育（保健体育）,39,0.024636765634870498,2.4637
2,場合別1=休憩時間 | 被災学校種=高,38,0.024005053695514846,2.4005
2,場合別1=特別活動（除学校行事） | 被災学校種=小,37,0.02337334175615919,2.3373
2,発生場所2=教室（保育室） | 被災学校種=小,37,0.02337334175615919,2.3373
2,発生場所2=道路 | 通学方法=徒歩,37,0.02337334175615919,2.3373
2,場合別1=課外指導 | 発生場所2=学校外体育館,37,0.02337334175615919,2.3373
2,場合別2=体育的部活動 | 発生場所2=学校外体育館,37,0.02337334175615919,2.3373
2,発生場所1=学校内・校舎内（園内・園舎内） | 給付年度=22,37,0.02337334175615919,2.3373
2,発生場所1=学校外（園外） | 給付年度=17,36,0.022741629816803537,2.2742
2,競技種目=ソフトボール | 被災学校種=中,36,0.022741629816803537,2.2742
2,給付年度=18 | 被災学年=1,36,0.022741629816803537,2.2742
2,給付年度=19 | 被災学年=3,36,0.022741629816803537,2.2742
2,発生場所1=学校内・校舎内（園内・園舎内） | 給付年度=20,36,0.022741629816803537,2.2742
2,発生場所1=学校外（園外） | 給付年度=20,36,0.022741629816803537,2.2742
2,発生場所1=学校内・校舎外（園内・園舎外） | 給付年度=22,36,0.022741629816803537,2.2742
2,発生場所2=運動場・校庭（園庭） | 給付年度=22,36,0.022741629816803537,2.2742
2,発生場所1=学校外（園外） | 給付年度=26,36,0.022741629816803537,2.2742
2,和暦=平成 | 発生場所2=学校外体育館,35,0.022109917877447885,2.211
2,場合別1=学校行事 | 発生場所1=学校外（園外）,35,0.022109917877447885,2.211
2,場合別1=課外指導 | 競技種目=バレーボール,35,0.022109917877447885,2.211
2,場合別2=体育的部活動 | 競技種目=バレーボール,35,0.022109917877447885,2.211
2,競技種目=バスケットボール | 被災学年=1,35,0.022109917877447885,2.211
2,競技種目=ソフトボール | 被災学校種=高,35,0.022109917877447885,2.211
2,場合別2=登校（登園）中 | 被災学年=2,35,0.022109917877447885,2.211
2,発生場所2=廊下 | 被災学校種=小,35,0.022109917877447885,2.211
2,発生場所1=学校内・校舎外（園内・園舎外） | 給付年度=20,35,0.022109917877447885,2.211
2,給付年度=20 | 被災学年=3,35,0.022109917877447885,2.211
2,給付年度=21 | 被災学年=2,35,0.022109917877447885,2.211
2,性別=女 | 給付年度=22,35,0.022109917877447885,2.211
2,場合別1=課外指導 | 給付年度=25,35,0.022109917877447885,2.211
2,場合別2=体育的部活動 | 給付年度=25,35,0.022109917877447885,2.211
2,場合別1=課外指導 | 給付年度=30,35,0.022109917877447885,2.211
2,場合別2=体育的部活動 | 給付年度=30,35,0.022109917877447885,2.211
2,場合別1=課外指導 | 給付年度=2,35,0.022109917877447885,2.211
2,性別=男 | 給付年度=4,35,0.022109917877447885,2.211
2,競技種目=バスケットボール | 被災学年=3,34,0.02147820593809223,2.1478
2,場合別2=昼食時休憩時間中 | 被災学校種=中,34,0.02147820593809223,2.1478
2,場合別2=登校（登園）中 | 被災学年=3,34,0.02147820593809223,2.1478
2,性別=女 | 給付年度=18,34,0.02147820593809223,2.1478
2,発生場所2=運動場・校庭（園庭） | 給付年度=20,34,0.02147820593809223,2.1478
2,給付年度=26 | 被災学年=2,34,0.02147820593809223,2.1478
2,場合別1=課外指導 | 給付年度=28,34,0.02147820593809223,2.1478
2,場合別2=体育的部活動 | 給付年度=28,34,0.02147820593809223,2.1478
2,場合別2=体育的部活動 | 給付年度=2,34,0.02147820593809223,2.1478
2,性別=男 | 給付年度=3,34,0.02147820593809223,2.1478
2,給付年度=4 | 被災学校種=高,34,0.02147820593809223,2.1478
2,性別=男 | 被災学年=4,33,0.020846493998736577,2.0846
2,給付年度=17 | 被災学年=1,33,0.020846493998736577,2.0846
2,和暦=平成 | 競技種目=バレーボール,33,0.020846493998736577,2.0846
2,発生場所1=学校内・校舎内（園内・園舎内） | 競技種目=バレーボール,33,0.020846493998736577,2.0846
2,競技種目=バスケットボール | 被災学校種=中,33,0.020846493998736577,2.0846
2,場合別2=授業終了後の特定時間中 | 性別=男,33,0.020846493998736577,2.0846
2,発生場所2=学校外運動場・競技場 | 被災学年=1,33,0.020846493998736577,2.0846
2,発生場所2=廊下 | 被災学年=2,33,0.020846493998736577,2.0846
2,給付年度=19 | 被災学校種=中,33,0.020846493998736577,2.0846
2,給付年度=27 | 被災学年=2,33,0.020846493998736577,2.0846
2,給付年度=17 | 被災学年=3,32,0.02021478205938092,2.0215
2,場合別2=下校（降園）中 | 通学方法=徒歩,32,0.02021478205938092,2.0215
2,発生場所1=学校外（園外） | 給付年度=18,32,0.02021478205938092,2.0215
2,場合別2=下校（降園）中 | 被災学校種=中,32,0.02021478205938092,2.0215
2,発生場所1=学校内・校舎内（園内・園舎内） | 給付年度=19,32,0.02021478205938092,2.0215
2,性別=女 | 給付年度=20,32,0.02021478205938092,2.0215
2,発生場所1=学校外（園外） | 給付年度=22,32,0.02021478205938092,2.0215
2,発生場所1=学校内・校舎外（園内・園舎外） | 給付年度=23,32,0.02021478205938092,2.0215
2,給付年度=23 | 被災学年=2,32,0.02021478205938092,2.0215
2,発生場所1=学校外（園外） | 給付年度=23,32,0.02021478205938092,2.0215
2,給付年度=24 | 被災学年=2,32,0.02021478205938092,2.0215
2,場合別1=課外指導 | 給付年度=24,32,0.02021478205938092,2.0215
2,発生場所1=学校内・校舎外（園内・園舎外） | 給付年度=2,32,0.02021478205938092,2.0215
2,性別=男 | 給付年度=5,32,0.02021478205938092,2.0215
2,発生場所1=学校内・校舎内（園内・園舎内） | 被災学年=5,31,0.01958307012002527,1.9583
2,被災学年=2 | 被災学校種=小,31,0.01958307012002527,1.9583
2,発生場所2=道路 | 被災学校種=小,31,0.01958307012002527,1.9583
2,発生場所2=体育館・屋内運動場 | 競技種目=バレーボール,31,0.01958307012002527,1.9583
2,性別=女 | 給付年度=19,31,0.01958307012002527,1.9583
2,場合別2=体育的部活動 | 給付年度=24,31,0.01958307012002527,1.9583
2,発生場所1=学校内・校舎外（園内・園舎外） | 給付年度=25,31,0.01958307012002527,1.9583
2,発生場所2=運動場・校庭（園庭） | 給付年度=25,31,0.01958307012002527,1.9583
2,給付年度=25 | 被災学年=1,31,0.01958307012002527,1.9583
2,発生場所1=学校内・校舎外（園内・園舎外） | 給付年度=28,31,0.01958307012002527,1.9583
2,発生場所1=学校内・校舎外（園内・園舎外） | 給付年度=29,31,0.01958307012002527,1.9583
2,発生場所1=学校内・校舎内（園内・園舎内） | 給付年度=17,30,0.018951358180669616,1.8951
2,場合別2=休憩時間中 | 発生場所1=学校内・校舎外（園内・園舎外）,30,0.018951358180669616,1.8951
2,場合別2=授業終了後の特定時間中 | 発生場所1=学校内・校舎内（園内・園舎内）,30,0.018951358180669616,1.8951
2,給付年度=18 | 被災学年=3,30,0.018951358180669616,1.8951
2,発生場所1=学校外（園外） | 給付年度=21,30,0.018951358180669616,1.8951
2,発生場所1=学校内・校舎外（園内・園舎外） | 給付年度=24,30,0.018951358180669616,1.8951
2,発生場所2=運動場・校庭（園庭） | 給付年度=29,30,0.018951358180669616,1.8951
2,給付年度=17 | 被災学年=2,29,0.01831964624131396,1.832
2,場合別2=休憩時間中 | 発生場所2=運動場・校庭（園庭）,29,0.01831964624131396,1.832
2,場合別1=通学中 | 被災学校種=小,29,0.01831964624131396,1.832
2,発生場所2=教室（保育室） | 被災学校種=中,29,0.01831964624131396,1.832
2,競技種目=サッカー・フットサル | 被災学年=2,29,0.01831964624131396,1.832
2,競技種目=バレーボール | 被災学校種=高,29,0.01831964624131396,1.832
2,発生場所2=学校外運動場・競技場 | 被災学年=3,29,0.01831964624131396,1.832
2,給付年度=18 | 被災学校種=中,29,0.01831964624131396,1.832
2,給付年度=21 | 被災学校種=中,29,0.01831964624131396,1.832
2,給付年度=21 | 被災学年=1,29,0.01831964624131396,1.832
2,発生場所1=学校内・校舎内（園内・園舎内） | 給付年度=23,29,0.01831964624131396,1.832
2,発生場所1=学校内・校舎内（園内・園舎内） | 給付年度=26,29,0.01831964624131396,1.832
2,給付年度=26 | 被災学年=1,29,0.01831964624131396,1.832
2,発生場所1=学校内・校舎内（園内・園舎内） | 給付年度=29,29,0.01831964624131396,1.832
2,場合別1=課外指導 | 給付年度=29,29,0.01831964624131396,1.832
2,和暦=令和 | 被災学校種=小,29,0.01831964624131396,1.832
2,給付年度=2 | 被災学年=1,29,0.01831964624131396,1.832
2,性別=女 | 被災学年=6,28,0.017687934301958308,1.7688
2,場合別2=体育（保健体育） | 被災学校種=小,28,0.017687934301958308,1.7688
2,場合別1=休憩時間 | 被災学年=4,28,0.017687934301958308,1.7688
2,性別=男 | 通学方法=徒歩,28,0.017687934301958308,1.7688
2,発生場所1=学校外（園外） | 発生場所2=その他,28,0.017687934301958308,1.7688
2,場合別2=休憩時間中 | 被災学校種=中,28,0.017687934301958308,1.7688
2,場合別1=学校行事 | 被災学校種=高,28,0.017687934301958308,1.7688
2,発生場所2=学校外体育館 | 被災学校種=高,28,0.017687934301958308,1.7688
