前件,後件,項目数,共起事例数,支持度,信頼度,lift
和暦=平成 | 給付年度=18,発生場所2=体育館・屋内運動場,3,23,0.014529374605180037,0.2,1.2922448979591838
給付年度=18,発生場所1=学校内・校舎内（園内・園舎内） | 発生場所2=体育館・屋内運動場,3,23,0.014529374605180037,0.2,1.2922448979591838
給付年度=22,発生場所2=体育館・屋内運動場,2,21,0.013265950726468731,0.2,1.2922448979591838
和暦=平成 | 給付年度=22,発生場所2=体育館・屋内運動場,3,21,0.013265950726468731,0.2,1.2922448979591838
給付年度=22,発生場所1=学校内・校舎内（園内・園舎内） | 発生場所2=体育館・屋内運動場,3,21,0.013265950726468731,0.2,1.2922448979591838
発生場所1=学校内・校舎外（園内・園舎外） | 被災学年=3,被災学校種=中,3,46,0.029058749210360075,0.3150684931506849,1.2921073177656326
性別=女 | 発生場所2=体育館・屋内運動場,被災学校種=中,3,23,0.014529374605180037,0.3150684931506849,1.2921073177656326
給付年度=24,和暦=平成 | 被災学年=3,3,22,0.013897662665824383,0.275,1.2917655786350148
競技種目=バレーボール,和暦=平成 | 被災学年=2,3,16,0.01010739102969046,0.37209302325581395,1.29171766625867
場合別2=体育的部活動 | 発生場所2=体育館・屋内運動場,被災学校種=高,3,86,0.05432722678458623,0.7226890756302521,1.2912153574748184
場合別1=課外指導 | 給付年度=30,性別=男,3,34,0.02147820593809223,0.9714285714285714,1.2911598896485545
場合別2=体育的部活動 | 給付年度=30,性別=男,3,34,0.02147820593809223,0.9714285714285714,1.2911598896485545
場合別1=課外指導 | 発生場所1=学校外（園外）,被災学年=2,3,80,0.05053695514845231,0.44692737430167595,1.291032907882396
性別=女 | 発生場所2=道路,被災学年=1,3,38,0.024005053695514846,0.38,1.2908583690987125
発生場所1=学校内・校舎外（園内・園舎外） | 給付年度=19,場合別1=課外指導,3,28,0.017687934301958308,0.56,1.290363901018923
給付年度=2,発生場所1=学校内・校舎外（園内・園舎外） | 被災学校種=高,3,22,0.013897662665824383,0.3055555555555556,1.289851851851852
給付年度=22,和暦=平成 | 被災学年=2,3,39,0.024636765634870498,0.37142857142857144,1.2894110275689226
給付年度=17 | 被災学校種=高,被災学年=3,3,21,0.013265950726468731,0.328125,1.2888880272952854
発生場所2=体育館・屋内運動場 | 被災学年=1,場合別1=課外指導,3,33,0.020846493998736577,0.559322033898305,1.288801717119384
給付年度=24,性別=男 | 被災学年=2,3,28,0.017687934301958308,0.35,1.2884883720930234
発生場所2=道路 | 被災学年=1,被災学校種=高,3,75,0.047378395451674035,0.7211538461538461,1.2884723910401112
給付年度=26,発生場所1=学校外（園外）,2,36,0.022741629816803537,0.4044943820224719,1.2883593697013542
和暦=平成 | 給付年度=26,発生場所1=学校外（園外）,3,36,0.022741629816803537,0.4044943820224719,1.2883593697013542
発生場所1=学校内・校舎外（園内・園舎外） | 給付年度=28,場合別2=体育的部活動,3,17,0.010739102969046115,0.5483870967741935,1.2879774097827126
給付年度=4 | 被災学校種=高,場合別1=課外指導,3,19,0.012002526847757423,0.5588235294117647,1.2876530524873704
場合別1=課外指導 | 給付年度=24,性別=男,3,31,0.01958307012002527,0.96875,1.2875997061293032
和暦=平成 | 場合別1=学校行事,性別=女,3,22,0.013897662665824383,0.3188405797101449,1.2875628512274473
和暦=令和 | 競技種目=野球（含軟式）,性別=男,3,61,0.03853442830069488,0.9682539682539683,1.2869404128849973
被災学年=2,場合別1=課外指導 | 被災学校種=高,3,241,0.15224257738471256,0.4397810218978102,1.2868269088063466
場合別1=課外指導 | 被災学校種=高,被災学年=2,3,241,0.15224257738471256,0.4454713493530499,1.2868269088063466
場合別2=昼食時休憩時間中 | 性別=男,被災学年=3,3,19,0.012002526847757423,0.3275862068965517,1.286771626593651
場合別1=通学中 | 被災学校種=中,被災学年=3,3,19,0.012002526847757423,0.3275862068965517,1.286771626593651
給付年度=20,和暦=平成 | 発生場所1=学校外（園外）,3,36,0.022741629816803537,0.3364485981308411,1.2864689150751727
場合別2=体育的部活動 | 給付年度=24,性別=男,3,30,0.018951358180669616,0.967741935483871,1.2862598521166817
場合別2=体育（保健体育）,和暦=平成 | 発生場所2=運動場・校庭（園庭）,3,73,0.04611497157296273,0.3802083333333333,1.2860465633903133
給付年度=27,和暦=平成 | 被災学校種=高,3,55,0.03474415666456096,0.5913978494623656,1.2859653787073142
被災学年=3,性別=男 | 被災学校種=中,3,91,0.0574857864813645,0.22580645161290322,1.2857971687166396
性別=男 | 被災学校種=中,被災学年=3,3,91,0.0574857864813645,0.3273381294964029,1.2857971687166396
場合別2=体育（保健体育） | 被災学年=3,発生場所2=運動場・校庭（園庭）,3,35,0.022109917877447885,0.4605263157894737,1.2857374918778428
競技種目=野球（含軟式） | 被災学年=3,性別=男,3,59,0.037271004421983576,0.9672131147540983,1.2855569778805522
競技種目=サッカー・フットサル | 被災学校種=高,性別=男,3,59,0.037271004421983576,0.9672131147540983,1.2855569778805522
場合別2=下校（降園）中 | 発生場所2=道路,性別=女,3,42,0.026531901452937462,0.3181818181818182,1.2849025974025974
場合別1=休憩時間 | 被災学年=2,性別=女,3,21,0.013265950726468731,0.3181818181818182,1.2849025974025974
給付年度=20,被災学年=3,2,35,0.022109917877447885,0.32710280373831774,1.284872799795923
和暦=平成 | 給付年度=20,被災学年=3,3,35,0.022109917877447885,0.32710280373831774,1.284872799795923
給付年度=19,和暦=平成 | 被災学年=2,3,47,0.02969046114971573,0.3700787401574803,1.2847251001519548
給付年度=19 | 被災学校種=高,発生場所1=学校外（園外）,3,25,0.015792798483891344,0.4032258064516129,1.2843188161225416
発生場所2=学校外運動場・競技場,和暦=平成 | 性別=男,3,95,0.06001263423878711,0.7983193277310925,1.284288105486097
給付年度=28 | 被災学校種=高,発生場所1=学校内・校舎外（園内・園舎外）,3,21,0.013265950726468731,0.4883720930232558,1.2842076798269335
給付年度=23 | 被災学年=2,被災学校種=高,3,23,0.014529374605180037,0.71875,1.2841774830699775
性別=男 | 通学方法=自転車,和暦=令和,3,30,0.018951358180669616,0.21897810218978103,1.2838605028386052
発生場所1=学校外（園外） | 給付年度=19,被災学年=2,3,20,0.012634238787113077,0.4444444444444444,1.283860502838605
発生場所1=学校外（園外） | 給付年度=26,被災学年=2,3,16,0.01010739102969046,0.4444444444444444,1.283860502838605
競技種目=サッカー・フットサル | 被災学年=2,性別=男,3,28,0.017687934301958308,0.9655172413793104,1.2833029329164134
場合別2=下校（降園）中,和暦=平成 | 性別=女,3,36,0.022741629816803537,0.26666666666666666,1.283080040526849
場合別1=課外指導 | 給付年度=26,被災学校種=高,3,28,0.017687934301958308,0.717948717948718,1.2827458470799329
場合別2=体育的部活動 | 給付年度=26,被災学校種=高,3,28,0.017687934301958308,0.717948717948718,1.2827458470799329
給付年度=25 | 被災学校種=高,発生場所1=学校内・校舎外（園内・園舎外）,3,20,0.012634238787113077,0.4878048780487805,1.2827161494206305
被災学年=3,被災学校種=中,2,126,0.07959570435881239,0.31265508684863524,1.282209850988056
被災学校種=中,被災学年=3,2,126,0.07959570435881239,0.32642487046632124,1.2822098509880557
発生場所2=道路 | 被災学校種=中,性別=女,3,20,0.012634238787113077,0.31746031746031744,1.2819889860706186
競技種目=バスケットボール,和暦=平成 | 被災学校種=高,3,66,0.041692987997473153,0.5892857142857143,1.281372645211931
場合別1=課外指導 | 給付年度=23,発生場所1=学校内・校舎外（園内・園舎外）,3,19,0.012002526847757423,0.48717948717948717,1.2810716415367578
場合別2=体育的部活動 | 給付年度=23,発生場所1=学校内・校舎外（園内・園舎外）,3,19,0.012002526847757423,0.48717948717948717,1.2810716415367578
場合別2=登校（登園）中 | 発生場所2=道路,被災学校種=高,3,81,0.051168667087807956,0.7168141592920354,1.2807187518727903
場合別2=体育（保健体育） | 被災学年=3,発生場所1=学校内・校舎外（園内・園舎外）,3,37,0.02337334175615919,0.4868421052631579,1.2801844728099319
給付年度=21 | 被災学校種=高,場合別1=課外指導,3,30,0.018951358180669616,0.5555555555555556,1.2801229176775029
性別=女 | 被災学年=2,場合別1=通学中,3,25,0.015792798483891344,0.211864406779661,1.280081511191616
給付年度=26,和暦=平成 | 発生場所1=学校内・校舎内（園内・園舎内）,3,29,0.01831964624131396,0.3258426966292135,1.2799230490422953
場合別1=通学中,和暦=平成 | 被災学年=1,3,79,0.04990524320909665,0.3015267175572519,1.2796696887215275
和暦=平成 | 被災学年=1,場合別1=通学中,3,79,0.04990524320909665,0.21179624664879357,1.2796696887215275
被災学年=2,場合別2=体育的部活動 | 被災学校種=高,3,237,0.14971572962728996,0.4324817518248175,1.279660959137731
場合別2=体育的部活動 | 被災学校種=高,被災学年=2,3,237,0.14971572962728996,0.44299065420560746,1.279660959137731
場合別2=体育（保健体育） | 被災学年=2,発生場所2=運動場・校庭（園庭）,3,22,0.013897662665824383,0.4583333333333333,1.2796149323927102
給付年度=26,性別=男 | 被災学校種=中,3,20,0.012634238787113077,0.2247191011235955,1.279605529059898
発生場所1=学校外（園外） | 被災学校種=高,被災学年=1,3,125,0.07896399241945673,0.37650602409638556,1.278989347949739
被災学年=1,発生場所1=学校外（園外） | 被災学校種=高,3,125,0.07896399241945673,0.26824034334763946,1.2789893479497387
発生場所1=学校内・校舎外（園内・園舎外） | 競技種目=サッカー・フットサル,性別=男,3,51,0.032217308907138344,0.9622641509433962,1.2789791359726248
給付年度=2,発生場所2=運動場・校庭（園庭） | 被災学校種=高,3,21,0.013265950726468731,0.2916666666666667,1.2789704524469068
性別=女 | 発生場所2=運動場・校庭（園庭）,被災学校種=中,3,29,0.01831964624131396,0.3118279569892473,1.2788177614351774
場合別1=休憩時間 | 発生場所2=廊下,性別=女,3,19,0.012002526847757423,0.31666666666666665,1.278784013605442
被災学年=2,競技種目=野球（含軟式） | 被災学校種=高,3,135,0.08528111181301326,0.24635036496350365,1.2785987794663156
競技種目=野球（含軟式） | 被災学校種=高,被災学年=2,3,135,0.08528111181301326,0.4426229508196721,1.2785987794663156
場合別1=課外指導 | 競技種目=サッカー・フットサル,被災学年=2,3,27,0.017056222362602652,0.4426229508196721,1.2785987794663156
場合別2=体育的部活動 | 競技種目=サッカー・フットサル,被災学年=2,3,27,0.017056222362602652,0.4426229508196721,1.2785987794663156
場合別1=課外指導,被災学年=2,2,304,0.19204042956411876,0.44250363901018924,1.2782541250969517
被災学年=2,場合別1=課外指導,2,304,0.19204042956411876,0.5547445255474452,1.2782541250969517
競技種目=野球（含軟式） | 給付年度=20,性別=男,3,25,0.015792798483891344,0.9615384615384616,1.2780145966543952
場合別1=学校行事,性別=女,2,25,0.015792798483891344,0.31645569620253167,1.2779320588995091
発生場所2=体育館・屋内運動場 | 被災学年=3,和暦=令和,3,17,0.010739102969046115,0.21794871794871795,1.2778252611585945
給付年度=21 | 被災学年=2,発生場所1=学校内・校舎外（園内・園舎外）,3,17,0.010739102969046115,0.4857142857142857,1.2772187944945421
発生場所2=運動場・校庭（園庭） | 競技種目=サッカー・フットサル,性別=男,3,49,0.03095388502842704,0.9607843137254902,1.2770122322648623
給付年度=28,和暦=平成 | 発生場所1=学校内・校舎内（園内・園舎内）,3,26,0.016424510423247,0.325,1.2766129032258065
場合別1=課外指導 | 給付年度=30,発生場所2=運動場・校庭（園庭）,3,16,0.01010739102969046,0.45714285714285713,1.2762912572436382
場合別2=体育的部活動 | 給付年度=30,発生場所2=運動場・校庭（園庭）,3,16,0.01010739102969046,0.45714285714285713,1.2762912572436382
発生場所1=学校外（園外） | 被災学年=1,被災学校種=高,3,125,0.07896399241945673,0.7142857142857143,1.2762012254111579
競技種目=バスケットボール | 被災学年=1,被災学校種=高,3,25,0.015792798483891344,0.7142857142857143,1.2762012254111579
和暦=平成 | 発生場所2=学校外体育館,被災学校種=高,3,25,0.015792798483891344,0.7142857142857143,1.2762012254111579
場合別1=課外指導 | 給付年度=2,被災学校種=高,3,25,0.015792798483891344,0.7142857142857143,1.2762012254111579
和暦=令和 | 場合別2=登校（登園）中,被災学校種=高,3,20,0.012634238787113077,0.7142857142857143,1.2762012254111579
競技種目=野球（含軟式） | 給付年度=18,性別=男,3,24,0.015161086544535692,0.96,1.2759697732997481
和暦=平成 | 場合別1=各教科等,性別=女,3,60,0.03790271636133923,0.3157894736842105,1.2752416756176153
性別=男 | 給付年度=4,場合別2=体育的部活動,3,19,0.012002526847757423,0.5428571428571428,1.2749894022891053
和暦=平成 | 被災学年=1,発生場所2=道路,3,82,0.05180037902716361,0.21983914209115282,1.2747449154955859
発生場所2=道路,和暦=平成 | 被災学年=1,3,82,0.05180037902716361,0.30036630036630035,1.2747449154955857
被災学校種=中,性別=男 | 被災学年=3,3,91,0.0574857864813645,0.23575129533678757,1.2737006843622345
性別=男 | 被災学年=3,被災学校種=中,3,91,0.0574857864813645,0.310580204778157,1.2737006843622345
性別=女 | 被災学校種=中,被災学年=3,3,35,0.022109917877447885,0.32407407407407407,1.2729758294274423
場合別2=体育的部活動,被災学年=2,2,297,0.18761844598862917,0.4406528189910979,1.2729076869761096
場合別1=課外指導 | 場合別2=体育的部活動,被災学年=2,3,297,0.18761844598862917,0.4406528189910979,1.2729076869761096
被災学年=2,場合別2=体育的部活動,2,297,0.18761844598862917,0.541970802919708,1.2729076869761093
被災学年=2,場合別1=課外指導 | 場合別2=体育的部活動,3,297,0.18761844598862917,0.541970802919708,1.2729076869761093
発生場所1=学校内・校舎内（園内・園舎内） | 被災学校種=高,被災学年=3,3,58,0.03663929248262792,0.3240223463687151,1.2727726409470868
場合別2=体育（保健体育）,性別=男 | 発生場所1=学校内・校舎外（園内・園舎外）,3,77,0.04864181933038535,0.4010416666666667,1.272242401469606
被災学年=1 | 被災学校種=中,発生場所2=道路,3,25,0.015792798483891344,0.21929824561403508,1.2716085084506137
給付年度=18,和暦=平成 | 被災学校種=中,3,29,0.01831964624131396,0.25217391304347825,1.2713098864580448
給付年度=21,性別=男 | 被災学年=3,3,24,0.015161086544535692,0.23529411764705882,1.2712306765709696
場合別1=各教科等,性別=男 | 被災学校種=中,3,52,0.032849020846494,0.22317596566523606,1.2708185383024053
発生場所1=学校内・校舎外（園内・園舎外） | 競技種目=ソフトボール,性別=女,3,22,0.013897662665824383,0.3142857142857143,1.2691690962099125
発生場所2=運動場・校庭（園庭） | 競技種目=ソフトボール,性別=女,3,22,0.013897662665824383,0.3142857142857143,1.2691690962099125
発生場所1=学校内・校舎外（園内・園舎外） | 給付年度=19,場合別2=体育的部活動,3,27,0.017056222362602652,0.54,1.268278931750742
性別=女,発生場所1=学校内・校舎内（園内・園舎内）,2,152,0.09602021478205938,0.3877551020408163,1.2682155506830832
発生場所1=学校内・校舎内（園内・園舎内）,性別=女,2,152,0.09602021478205938,0.3140495867768595,1.2682155506830832
給付年度=30,被災学年=2 | 被災学校種=高,3,19,0.012002526847757423,0.27941176470588236,1.26736052587224
発生場所2=学校外運動場・競技場 | 被災学校種=高,性別=男,3,102,0.06443461781427669,0.9532710280373832,1.2670260599354977
給付年度=24,場合別1=休憩時間,2,16,0.01010739102969046,0.2,1.2664
和暦=平成 | 給付年度=24,場合別1=休憩時間,3,16,0.01010739102969046,0.2,1.2664
発生場所2=運動場・校庭（園庭）,性別=男 | 被災学校種=高,3,326,0.20593809222994314,0.5749559082892416,1.2658625908510006
性別=男 | 被災学校種=高,発生場所2=運動場・校庭（園庭）,3,326,0.20593809222994314,0.4534075104311544,1.2658625908510006
和暦=平成 | 発生場所2=体育館・屋内運動場,性別=女,3,63,0.03979785217940619,0.31343283582089554,1.265724946695096
被災学校種=中,和暦=平成 | 被災学年=3,3,104,0.065698041692988,0.2694300518134715,1.2656016973908766
和暦=平成 | 被災学年=3,被災学校種=中,3,104,0.065698041692988,0.3086053412462908,1.2656016973908766
給付年度=22 | 被災学校種=高,被災学年=1,3,19,0.012002526847757423,0.37254901960784315,1.2655474206850124
発生場所2=運動場・校庭（園庭）,被災学年=1 | 被災学校種=高,3,145,0.0915982312065698,0.25573192239858905,1.2650738536155202
被災学年=1 | 被災学校種=高,発生場所2=運動場・校庭（園庭）,3,145,0.0915982312065698,0.453125,1.2650738536155202
被災学校種=高,性別=男 | 被災学年=1,3,259,0.16361339229311433,0.29232505643340856,1.2643458041914912
性別=男 | 被災学年=1,被災学校種=高,3,259,0.16361339229311433,0.7076502732240437,1.2643458041914912
和暦=平成 | 場合別2=下校（降園）中,性別=女,3,36,0.022741629816803537,0.3130434782608696,1.2641526175687667
被災学年=2,場合別1=課外指導 | 性別=男,3,256,0.16171825647504737,0.46715328467153283,1.264108802794934
場合別1=課外指導 | 性別=男,被災学年=2,3,256,0.16171825647504737,0.4376068376068376,1.264108802794934
給付年度=28 | 被災学校種=高,被災学年=1,3,16,0.01010739102969046,0.37209302325581395,1.263998403034235
発生場所1=学校内・校舎外（園内・園舎外） | 給付年度=28,場合別1=課外指導,3,17,0.010739102969046115,0.5483870967741935,1.263605202610696
発生場所1=学校内・校舎外（園内・園舎外） | 給付年度=29,場合別1=課外指導,3,17,0.010739102969046115,0.5483870967741935,1.263605202610696
競技種目=サッカー・フットサル,性別=男 | 被災学年=3,3,18,0.011370814908401769,0.23376623376623376,1.2629759319179115
給付年度=23,和暦=平成 | 性別=男,3,73,0.04611497157296273,0.7849462365591398,1.2627742809686162
給付年度=27,和暦=平成 | 被災学年=3,3,25,0.015792798483891344,0.26881720430107525,1.2627229507673652
場合別2=休憩時間中 | 発生場所2=教室（保育室）,性別=男,3,19,0.012002526847757423,0.95,1.2626784214945423
発生場所1=学校内・校舎外（園内・園舎外） | 給付年度=30,性別=男,3,19,0.012002526847757423,0.95,1.2626784214945423
発生場所2=運動場・校庭（園庭） | 給付年度=30,性別=男,3,19,0.012002526847757423,0.95,1.2626784214945423
場合別1=課外指導 | 給付年度=4,性別=男,3,19,0.012002526847757423,0.95,1.2626784214945423
場合別2=体育的部活動 | 給付年度=4,性別=男,3,19,0.012002526847757423,0.95,1.2626784214945423
場合別2=登校（登園）中 | 発生場所2=道路,被災学年=1,3,42,0.026531901452937462,0.37168141592920356,1.2626001747122946
被災学年=1 | 被災学校種=中,発生場所1=学校内・校舎内（園内・園舎内）,3,44,0.027795325331648767,0.38596491228070173,1.262360446570973
場合別1=特別活動（除学校行事）,性別=女,2,20,0.012634238787113077,0.3125,1.2619579081632653
給付年度=21,和暦=平成 | 性別=男,3,80,0.05053695514845231,0.7843137254901961,1.261756735214411
場合別1=課外指導 | 競技種目=野球（含軟式）,被災学年=2,3,152,0.09602021478205938,0.4367816091954023,1.2617249769275947
場合別2=体育的部活動 | 競技種目=野球（含軟式）,被災学年=2,3,152,0.09602021478205938,0.4367816091954023,1.2617249769275947
被災学年=2,場合別1=課外指導 | 競技種目=野球（含軟式）,3,152,0.09602021478205938,0.2773722627737226,1.2617249769275944
被災学年=2,場合別2=体育的部活動 | 競技種目=野球（含軟式）,3,152,0.09602021478205938,0.2773722627737226,1.2617249769275944
和暦=令和 | 被災学年=1,発生場所2=運動場・校庭（園庭）,3,42,0.026531901452937462,0.45161290322580644,1.2608522500995618
発生場所1=学校外（園外） | 被災学校種=中,被災学年=1,3,36,0.022741629816803537,0.3711340206185567,1.2607406751913632
給付年度=27 | 被災学校種=高,被災学年=2,3,24,0.015161086544535692,0.43636363636363634,1.2605175846051757
和暦=平成 | 場合別1=通学中,被災学年=1,3,79,0.04990524320909665,0.37089201877934275,1.259918595982188
競技種目=サッカー・フットサル | 被災学年=3,性別=男,3,18,0.011370814908401769,0.9473684210526315,1.2591806973352777
競技種目=野球（含軟式） | 給付年度=24,性別=男,3,18,0.011370814908401769,0.9473684210526315,1.2591806973352777
発生場所2=運動場・校庭（園庭） | 給付年度=23,被災学校種=高,3,19,0.012002526847757423,0.7037037037037037,1.2572945405902518
性別=男 | 給付年度=20,被災学年=3,3,24,0.015161086544535692,0.32,1.2569727047146402
通学方法=自転車,和暦=平成 | 被災学校種=高,3,126,0.07959570435881239,0.5779816513761468,1.2567925194071983
給付年度=19,和暦=平成 | 発生場所1=学校内・校舎外（園内・園舎外）,3,50,0.03158559696778269,0.3937007874015748,1.256508763017526
場合別1=各教科等 | 発生場所1=学校内・校舎内（園内・園舎内）,被災学校種=中,3,34,0.02147820593809223,0.3063063063063063,1.256173271717313
給付年度=18 | 被災学校種=高,被災学年=2,3,30,0.018951358180669616,0.43478260869565216,1.255950491907331
給付年度=26 | 被災学校種=高,被災学年=1,3,17,0.010739102969046115,0.3695652173913043,1.2554114573614479
場合別2=下校（降園）中 | 通学方法=自転車,性別=女,3,32,0.02021478205938092,0.3106796116504854,1.254606697047751
給付年度=5,場合別1=課外指導 | 被災学校種=高,3,18,0.011370814908401769,0.42857142857142855,1.2540269342487456
競技種目=野球（含軟式）,和暦=平成 | 被災学年=1,3,104,0.065698041692988,0.29545454545454547,1.2538995856690227
和暦=平成 | 被災学年=1,競技種目=野球（含軟式）,3,104,0.065698041692988,0.27882037533512066,1.2538995856690227
被災学年=2,場合別2=体育的部活動 | 性別=男,3,250,0.15792798483891346,0.4562043795620438,1.2537700223033252
場合別2=体育的部活動 | 性別=男,被災学年=2,3,250,0.15792798483891346,0.4340277777777778,1.2537700223033252
給付年度=23 | 被災学校種=高,被災学年=2,3,23,0.014529374605180037,0.4339622641509434,1.253580773998072
場合別1=通学中 | 被災学校種=中,性別=女,3,18,0.011370814908401769,0.3103448275862069,1.2532547501759324
場合別1=課外指導 | 競技種目=サッカー・フットサル,発生場所1=学校外（園外）,3,24,0.015161086544535692,0.39344262295081966,1.2531582940264538
場合別2=体育的部活動 | 競技種目=サッカー・フットサル,発生場所1=学校外（園外）,3,24,0.015161086544535692,0.39344262295081966,1.2531582940264538
発生場所1=学校内・校舎内（園内・園舎内） | 被災学校種=中,被災学年=3,3,52,0.032849020846494,0.31901840490797545,1.2531169602216505
給付年度=2,被災学校種=中,2,22,0.013897662665824383,0.3055555555555556,1.2530944156591826
和暦=令和 | 給付年度=2,被災学校種=中,3,22,0.013897662665824383,0.3055555555555556,1.2530944156591826
性別=男 | 競技種目=バスケットボール,被災学校種=高,3,61,0.03853442830069488,0.7011494252873564,1.2527308580472745
発生場所2=運動場・校庭（園庭） | 給付年度=29,場合別2=体育的部活動,3,16,0.01010739102969046,0.5333333333333333,1.2526211671612264
場合別2=登校（登園）中,被災学校種=高,2,82,0.05180037902716361,0.7008547008547008,1.2522042792923154
場合別1=通学中 | 場合別2=登校（登園）中,被災学校種=高,3,82,0.05180037902716361,0.7008547008547008,1.2522042792923154
場合別2=登校（登園）中 | 発生場所1=学校外（園外）,被災学校種=高,3,82,0.05180037902716361,0.7008547008547008,1.2522042792923154
性別=男 | 給付年度=30,被災学年=1,3,21,0.013265950726468731,0.3684210526315789,1.2515247345832392
和暦=令和 | 競技種目=サッカー・フットサル,性別=男,3,16,0.01010739102969046,0.9411764705882353,1.2509507581370078
性別=男 | 給付年度=4,場合別1=課外指導,3,19,0.012002526847757423,0.5428571428571428,1.2508629652734455
性別=男 | 競技種目=サッカー・フットサル,和暦=令和,3,16,0.01010739102969046,0.21333333333333335,1.2507654320987656
発生場所2=学校外体育館,被災学校種=高,2,28,0.017687934301958308,0.7,1.2506772009029345
発生場所1=学校外（園外） | 発生場所2=学校外体育館,被災学校種=高,3,28,0.017687934301958308,0.7,1.2506772009029345
発生場所2=体育館・屋内運動場,被災学年=3,2,78,0.049273531269740996,0.3183673469387755,1.2505595786701778
発生場所1=学校内・校舎内（園内・園舎内） | 発生場所2=体育館・屋内運動場,被災学年=3,3,78,0.049273531269740996,0.3183673469387755,1.2505595786701778
競技種目=バスケットボール,和暦=平成 | 被災学年=1,3,33,0.020846493998736577,0.29464285714285715,1.2504548065875143
発生場所2=体育館・屋内運動場 | 競技種目=バスケットボール,被災学校種=中,3,25,0.015792798483891344,0.3048780487804878,1.250315935801845
被災学年=1,場合別2=体育的部活動 | 性別=男,3,212,0.13392293114339862,0.45493562231759654,1.2502831425846448
場合別2=体育的部活動 | 性別=男,被災学年=1,3,212,0.13392293114339862,0.3680555555555556,1.2502831425846448
和暦=平成 | 発生場所2=学校外運動場・競技場,性別=男,3,95,0.06001263423878711,0.9405940594059405,1.2501766549450914
発生場所2=運動場・校庭（園庭） | 被災学年=2,被災学校種=高,3,135,0.08528111181301326,0.6994818652849741,1.249751459081393
和暦=平成 | 発生場所2=道路,被災学年=1,3,82,0.05180037902716361,0.36771300448430494,1.2491194980657827
給付年度=18 | 被災学年=2,発生場所1=学校内・校舎外（園内・園舎外）,3,19,0.012002526847757423,0.475,1.249044850498339
場合別1=課外指導 | 発生場所2=学校外運動場・競技場,性別=男,3,109,0.06885660138976626,0.9396551724137931,1.2489287472132953
場合別2=体育的部活動 | 発生場所2=学校外運動場・競技場,性別=男,3,109,0.06885660138976626,0.9396551724137931,1.2489287472132953
被災学年=2,性別=男 | 競技種目=野球（含軟式）,3,150,0.09475679090334807,0.2737226277372263,1.2487115841729948
性別=男 | 競技種目=野球（含軟式）,被災学年=2,3,150,0.09475679090334807,0.4322766570605187,1.2487115841729948
発生場所2=学校外運動場・競技場 | 被災学年=1,性別=男,3,31,0.01958307012002527,0.9393939393939394,1.248581533216294
場合別1=通学中 | 被災学年=2,被災学校種=高,3,58,0.03663929248262792,0.6987951807228916,1.248524572329952
和暦=令和 | 発生場所1=学校外（園外）,被災学校種=高,3,58,0.03663929248262792,0.6987951807228916,1.248524572329952
場合別2=登校（登園）中,被災学年=1,2,43,0.027163613392293114,0.36752136752136755,1.2484685081251605
場合別1=通学中 | 場合別2=登校（登園）中,被災学年=1,3,43,0.027163613392293114,0.36752136752136755,1.2484685081251605
場合別2=登校（登園）中 | 発生場所1=学校外（園外）,被災学年=1,3,43,0.027163613392293114,0.36752136752136755,1.2484685081251605
給付年度=29,発生場所1=学校内・校舎内（園内・園舎内）,2,29,0.01831964624131396,0.3815789473684211,1.248015441496303
和暦=平成 | 給付年度=29,発生場所1=学校内・校舎内（園内・園舎内）,3,29,0.01831964624131396,0.3815789473684211,1.248015441496303
和暦=令和 | 被災学校種=高,発生場所2=道路,3,34,0.02147820593809223,0.21518987341772153,1.2477859693049567
性別=男 | 給付年度=5,場合別2=体育的部活動,3,17,0.010739102969046115,0.53125,1.2477281157270028
場合別2=体育（保健体育） | 被災学年=1,発生場所2=運動場・校庭（園庭）,3,21,0.013265950726468731,0.44680851063829785,1.247438928289992
競技種目=野球（含軟式）,被災学年=2,2,152,0.09602021478205938,0.4318181818181818,1.247387193098872
被災学年=2,競技種目=野球（含軟式）,2,152,0.09602021478205938,0.2773722627737226,1.247387193098872
給付年度=30,和暦=平成 | 被災学校種=高,3,39,0.024636765634870498,0.5735294117647058,1.247111344537815
給付年度=27,和暦=平成 | 被災学校種=中,3,23,0.014529374605180037,0.24731182795698925,1.2467981645092803
被災学年=1 | 被災学校種=高,和暦=令和,3,68,0.04295641187618446,0.2125,1.2458796296296297
被災学校種=高 | 通学方法=自転車,和暦=令和,3,34,0.02147820593809223,0.2125,1.2458796296296297
和暦=令和,被災学年=1 | 被災学校種=高,3,68,0.04295641187618446,0.2518518518518518,1.2458796296296295
場合別1=各教科等 | 被災学年=3,性別=女,3,29,0.01831964624131396,0.30851063829787234,1.2458478072079895
性別=男 | 給付年度=17,被災学年=3,3,26,0.016424510423247,0.3170731707317073,1.2454760031471281
性別=男 | 給付年度=24,競技種目=野球（含軟式）,3,18,0.011370814908401769,0.27692307692307694,1.245367132867133
発生場所1=学校内・校舎内（園内・園舎内） | 競技種目=バレーボール,被災学校種=高,3,23,0.014529374605180037,0.696969696969697,1.245263013886039
和暦=平成 | 場合別2=登校（登園）中,被災学校種=高,3,62,0.03916614024005054,0.6966292134831461,1.244654678266163
給付年度=17,和暦=平成 | 性別=男,3,82,0.05180037902716361,0.7735849056603774,1.2444968553459121
