全体順位,語1,語1品詞,語2,語2品詞,共起事例数,共起事例率（％）,語1出現事例数,語2出現事例数,対象事例数
65103,休憩,名詞,椅子,名詞,5,0.0651,433,56,7682
65104,休憩,名詞,様子,名詞,5,0.0651,433,73,7682
65105,休憩,名詞,欠損,名詞,5,0.0651,433,104,7682
65106,休憩,名詞,止める,動詞,5,0.0651,433,56,7682
65107,休憩,名詞,段,名詞,5,0.0651,433,74,7682
65108,休憩,名詞,段差,名詞,5,0.0651,433,84,7682
65109,休憩,名詞,深い,形容詞,5,0.0651,433,55,7682
65110,休憩,名詞,為,名詞,5,0.0651,433,74,7682
65111,休憩,名詞,物,名詞,5,0.0651,433,35,7682
65112,休憩,名詞,直後,名詞,5,0.0651,433,66,7682
65113,休憩,名詞,着地,名詞,5,0.0651,433,157,7682
65114,休憩,名詞,花壇,名詞,5,0.0651,433,21,7682
65115,休憩,名詞,要請,名詞,5,0.0651,433,50,7682
65116,休憩,名詞,身体,名詞,5,0.0651,433,94,7682
65117,休憩,名詞,近づく,動詞,5,0.0651,433,47,7682
65118,休憩,名詞,開始,名詞,5,0.0651,433,50,7682
65119,休憩,名詞,離す,動詞,5,0.0651,433,70,7682
65120,休憩,名詞,離れる,動詞,5,0.0651,433,115,7682
65121,休憩,名詞,飛ぶ,動詞,5,0.0651,433,274,7682
65122,休憩,名詞,駆ける,動詞,5,0.0651,433,20,7682
65123,休憩,名詞,～,名詞,5,0.0651,433,63,7682
65124,休日,名詞,生徒,名詞,5,0.0651,7,2296,7682
65125,休日,名詞,部,名詞,5,0.0651,7,2321,7682
65126,休業,名詞,活動,名詞,5,0.0651,17,1104,7682
65127,会,名詞,体,名詞,5,0.0651,96,231,7682
65128,会,名詞,体操,名詞,5,0.0651,96,112,7682
65129,会,名詞,体育,名詞,5,0.0651,96,891,7682
65130,会,名詞,出る,動詞,5,0.0651,96,286,7682
65131,会,名詞,前歯,名詞,5,0.0651,96,750,7682
65132,会,名詞,割れる,動詞,5,0.0651,96,192,7682
65133,会,名詞,受ける,動詞,5,0.0651,96,749,7682
65134,会,名詞,室,名詞,5,0.0651,96,323,7682
65135,会,名詞,廊下,名詞,5,0.0651,96,366,7682
65136,会,名詞,急,名詞,5,0.0651,96,120,7682
65137,会,名詞,扉,名詞,5,0.0651,96,71,7682
65138,会,名詞,放課後,名詞,5,0.0651,96,70,7682
65139,会,名詞,朝,名詞,5,0.0651,96,119,7682
65140,会,名詞,机,名詞,5,0.0651,96,109,7682
65141,会,名詞,状態,名詞,5,0.0651,96,295,7682
65142,会,名詞,相手,名詞,5,0.0651,96,908,7682
65143,会,名詞,終わる,動詞,5,0.0651,96,110,7682
65144,会,名詞,膝,名詞,5,0.0651,96,358,7682
65145,会,名詞,自分,名詞,5,0.0651,96,216,7682
65146,会,名詞,走る,動詞,5,0.0651,96,704,7682
65147,会,名詞,転落,名詞,5,0.0651,96,174,7682
65148,会,名詞,音楽,名詞,5,0.0651,96,36,7682
65149,会,名詞,顔,名詞,5,0.0651,96,451,7682
65150,会場,名詞,準備,名詞,5,0.0651,15,218,7682
65151,会場,名詞,自転車,名詞,5,0.0651,15,393,7682
65152,会場,名詞,部,名詞,5,0.0651,15,2321,7682
65153,会話,名詞,友人,名詞,5,0.0651,11,691,7682
65154,会話,名詞,際,名詞,5,0.0651,11,3015,7682
65155,伴う,動詞,生徒,名詞,5,0.0651,11,2296,7682
65156,伴う,動詞,部,名詞,5,0.0651,11,2321,7682
65157,伴う,動詞,際,名詞,5,0.0651,11,3015,7682
65158,伸ばす,動詞,左,名詞,5,0.0651,24,1470,7682
65159,伸ばす,動詞,指,名詞,5,0.0651,24,254,7682
65160,位,名詞,外,名詞,5,0.0651,54,241,7682
65161,位,名詞,大腿,名詞,5,0.0651,54,116,7682
65162,位,名詞,打ち付ける,動詞,5,0.0651,54,138,7682
65163,位,名詞,投げる,動詞,5,0.0651,54,403,7682
65164,位,名詞,担任,名詞,5,0.0651,54,78,7682
65165,位,名詞,橈骨遠,名詞,5,0.0651,54,5,7682
65166,位,名詞,状態,名詞,5,0.0651,54,295,7682
65167,位,名詞,線,名詞,5,0.0651,54,165,7682
65168,位,名詞,練習,名詞,5,0.0651,54,2068,7682
65169,位,名詞,落ちる,動詞,5,0.0651,54,300,7682
65170,位,名詞,落下,名詞,5,0.0651,54,282,7682
65171,位,名詞,試合,名詞,5,0.0651,54,965,7682
65172,位,名詞,蹴る,動詞,5,0.0651,54,400,7682
65173,位置,名詞,体育館,名詞,5,0.0651,41,562,7682
65174,位置,名詞,友人,名詞,5,0.0651,41,691,7682
65175,位置,名詞,受ける,動詞,5,0.0651,41,749,7682
65176,位置,名詞,手,名詞,5,0.0651,41,634,7682
65177,位置,名詞,時間,名詞,5,0.0651,41,822,7682
65178,位置,名詞,活動,名詞,5,0.0651,41,1104,7682
65179,位置,名詞,立つ,動詞,5,0.0651,41,140,7682
65180,位置,名詞,試合,名詞,5,0.0651,41,965,7682
65181,位置,名詞,離れる,動詞,5,0.0651,41,115,7682
65182,位置,名詞,顔面,名詞,5,0.0651,41,1039,7682
65183,位置,名詞,１,名詞,5,0.0651,41,296,7682
65184,低い,形容詞,強い,形容詞,5,0.0651,22,577,7682
65185,低い,形容詞,当たる,動詞,5,0.0651,22,1708,7682
65186,低い,形容詞,活動,名詞,5,0.0651,22,1104,7682
65187,低い,形容詞,負傷,名詞,5,0.0651,22,1632,7682
65188,低下,名詞,体,名詞,5,0.0651,93,231,7682
65189,低下,名詞,接触,名詞,5,0.0651,93,239,7682
65190,低下,名詞,校庭,名詞,5,0.0651,93,175,7682
65191,低下,名詞,症,名詞,5,0.0651,93,48,7682
65192,低下,名詞,症状,名詞,5,0.0651,93,37,7682
65193,低下,名詞,痛み,名詞,5,0.0651,93,171,7682
65194,低下,名詞,痛める,動詞,5,0.0651,93,147,7682
65195,低下,名詞,眼,名詞,5,0.0651,93,1473,7682
65196,低下,名詞,短縮,名詞,5,0.0651,93,20,7682
65197,低下,名詞,節,名詞,5,0.0651,93,11,7682
65198,低下,名詞,終了,名詞,5,0.0651,93,271,7682
65199,低下,名詞,脱臼,名詞,5,0.0651,93,131,7682
65200,低下,名詞,足首,名詞,5,0.0651,93,47,7682
65201,低下,名詞,趾,名詞,5,0.0651,93,13,7682
65202,低下,名詞,身体,名詞,5,0.0651,93,94,7682
65203,低下,名詞,麻痺,名詞,5,0.0651,93,92,7682
65204,体,名詞,側,名詞,5,0.0651,231,170,7682
65205,体,名詞,出す,動詞,5,0.0651,231,133,7682
65206,体,名詞,参加,名詞,5,0.0651,231,114,7682
65207,体,名詞,右腕,名詞,5,0.0651,231,87,7682
65208,体,名詞,合う,動詞,5,0.0651,231,84,7682
65209,体,名詞,名,名詞,5,0.0651,231,107,7682
65210,体,名詞,向き,名詞,5,0.0651,231,30,7682
65211,体,名詞,味方,名詞,5,0.0651,231,40,7682
65212,体,名詞,実習,名詞,5,0.0651,231,76,7682
65213,体,名詞,形,名詞,5,0.0651,231,99,7682
65214,体,名詞,投げ出す,動詞,5,0.0651,231,23,7682
65215,体,名詞,折,名詞,5,0.0651,231,203,7682
65216,体,名詞,持ち上げる,動詞,5,0.0651,231,32,7682
65217,体,名詞,挟む,動詞,5,0.0651,231,148,7682
65218,体,名詞,日,名詞,5,0.0651,231,79,7682
65219,体,名詞,柔道,名詞,5,0.0651,231,121,7682
65220,体,名詞,校庭,名詞,5,0.0651,231,175,7682
65221,体,名詞,棒,名詞,5,0.0651,231,72,7682
65222,体,名詞,段,名詞,5,0.0651,231,74,7682
65223,体,名詞,気付く,動詞,5,0.0651,231,127,7682
65224,体,名詞,水晶,名詞,5,0.0651,231,5,7682
65225,体,名詞,水泳,名詞,5,0.0651,231,74,7682
65226,体,名詞,激しい,形容詞,5,0.0651,231,69,7682
65227,体,名詞,狭窄,名詞,5,0.0651,231,30,7682
65228,体,名詞,痛い,形容詞,5,0.0651,231,59,7682
65229,体,名詞,眼球,名詞,5,0.0651,231,107,7682
65230,体,名詞,祭,名詞,5,0.0651,231,106,7682
65231,体,名詞,突っ込む,動詞,5,0.0651,231,66,7682
65232,体,名詞,組む,動詞,5,0.0651,231,23,7682
65233,体,名詞,起こす,動詞,5,0.0651,231,65,7682
65234,体,名詞,転,名詞,5,0.0651,231,80,7682
65235,体,名詞,鉄棒,名詞,5,0.0651,231,96,7682
65236,体,名詞,額,名詞,5,0.0651,231,262,7682
65237,体,名詞,高い,形容詞,5,0.0651,231,107,7682
65238,体制,名詞,児童,名詞,5,0.0651,5,1055,7682
65239,体力,名詞,倒れる,動詞,5,0.0651,13,612,7682
65240,体力,名詞,後,名詞,5,0.0651,13,788,7682
65241,体力,名詞,走る,動詞,5,0.0651,13,704,7682
65242,体力,名詞,際,名詞,5,0.0651,13,3015,7682
65243,体勢,名詞,取る,動詞,5,0.0651,59,321,7682
65244,体勢,名詞,残る,動詞,5,0.0651,59,797,7682
65245,体勢,名詞,活動,名詞,5,0.0651,59,1104,7682
65246,体勢,名詞,着地,名詞,5,0.0651,59,157,7682
65247,体勢,名詞,組,名詞,5,0.0651,59,81,7682
65248,体勢,名詞,肘,名詞,5,0.0651,59,246,7682
65249,体勢,名詞,膝,名詞,5,0.0651,59,358,7682
65250,体勢,名詞,落下,名詞,5,0.0651,59,282,7682
65251,体勢,名詞,蹴る,動詞,5,0.0651,59,400,7682
65252,体操,名詞,側,名詞,5,0.0651,112,170,7682
65253,体操,名詞,分間,名詞,5,0.0651,112,24,7682
65254,体操,名詞,前,名詞,5,0.0651,112,588,7682
65255,体操,名詞,呼吸,名詞,5,0.0651,112,60,7682
65256,体操,名詞,座る,動詞,5,0.0651,112,148,7682
65257,体操,名詞,教室,名詞,5,0.0651,112,580,7682
65258,体操,名詞,水泳,名詞,5,0.0651,112,74,7682
65259,体操,名詞,治療,名詞,5,0.0651,112,372,7682
65260,体操,名詞,痛み,名詞,5,0.0651,112,171,7682
65261,体操,名詞,的,名詞,5,0.0651,112,102,7682
65262,体操,名詞,立つ,動詞,5,0.0651,112,140,7682
65263,体操,名詞,終える,動詞,5,0.0651,112,83,7682
65264,体操,名詞,終わる,動詞,5,0.0651,112,110,7682
65265,体操,名詞,終了,名詞,5,0.0651,112,271,7682
65266,体操,名詞,肘,名詞,5,0.0651,112,246,7682
65267,体操,名詞,腕,名詞,5,0.0651,112,123,7682
65268,体操,名詞,自分,名詞,5,0.0651,112,216,7682
65269,体操,名詞,転落,名詞,5,0.0651,112,174,7682
65270,体操,名詞,辺り,名詞,5,0.0651,112,74,7682
65271,体操,名詞,除,名詞,5,0.0651,112,81,7682
65272,体操,名詞,顔面,名詞,5,0.0651,112,1039,7682
65273,体育,名詞,余る,動詞,5,0.0651,891,41,7682
65274,体育,名詞,作る,動詞,5,0.0651,891,47,7682
65275,体育,名詞,傾く,動詞,5,0.0651,891,19,7682
65276,体育,名詞,全身,名詞,5,0.0651,891,49,7682
65277,体育,名詞,前日,名詞,5,0.0651,891,18,7682
65278,体育,名詞,剣道,名詞,5,0.0651,891,27,7682
65279,体育,名詞,反対,名詞,5,0.0651,891,44,7682
65280,体育,名詞,取り合い,名詞,5,0.0651,891,37,7682
65281,体育,名詞,叩く,動詞,5,0.0651,891,46,7682
65282,体育,名詞,外側,名詞,5,0.0651,891,23,7682
65283,体育,名詞,失明,名詞,5,0.0651,891,20,7682
65284,体育,名詞,宙返り,名詞,5,0.0651,891,21,7682
65285,体育,名詞,対抗,名詞,5,0.0651,891,9,7682
65286,体育,名詞,履く,動詞,5,0.0651,891,23,7682
65287,体育,名詞,年,名詞,5,0.0651,891,17,7682
65288,体育,名詞,廊下,名詞,5,0.0651,891,366,7682
65289,体育,名詞,心室,名詞,5,0.0651,891,13,7682
65290,体育,名詞,悪い,形容詞,5,0.0651,891,73,7682
65291,体育,名詞,抜く,動詞,5,0.0651,891,35,7682
65292,体育,名詞,押さえる,動詞,5,0.0651,891,44,7682
65293,体育,名詞,既往症,名詞,5,0.0651,891,16,7682
65294,体育,名詞,暗い,形容詞,5,0.0651,891,42,7682
65295,体育,名詞,曲がる,動詞,5,0.0651,891,52,7682
65296,体育,名詞,棒引き,名詞,5,0.0651,891,5,7682
65297,体育,名詞,止める,動詞,5,0.0651,891,56,7682
65298,体育,名詞,残り,名詞,5,0.0651,891,11,7682
65299,体育,名詞,深い,形容詞,5,0.0651,891,55,7682
65300,体育,名詞,滑走,名詞,5,0.0651,891,21,7682
65301,体育,名詞,炎,名詞,5,0.0651,891,15,7682
65302,体育,名詞,点,名詞,5,0.0651,891,41,7682
65303,体育,名詞,片付け,名詞,5,0.0651,891,51,7682
65304,体育,名詞,症状,名詞,5,0.0651,891,37,7682
65305,体育,名詞,睾丸,名詞,5,0.0651,891,45,7682
65306,体育,名詞,科,名詞,5,0.0651,891,63,7682
65307,体育,名詞,程度,名詞,5,0.0651,891,38,7682
65308,体育,名詞,筋,名詞,5,0.0651,891,18,7682
65309,体育,名詞,続ける,動詞,5,0.0651,891,39,7682
65310,体育,名詞,網膜,名詞,5,0.0651,891,38,7682
65311,体育,名詞,翌日,名詞,5,0.0651,891,35,7682
65312,体育,名詞,耳鳴り,名詞,5,0.0651,891,17,7682
65313,体育,名詞,腹部,名詞,5,0.0651,891,94,7682
65314,体育,名詞,落とす,動詞,5,0.0651,891,49,7682
65315,体育,名詞,観察,名詞,5,0.0651,891,22,7682
65316,体育,名詞,角,名詞,5,0.0651,891,178,7682
65317,体育,名詞,触れる,動詞,5,0.0651,891,32,7682
65318,体育,名詞,話,名詞,5,0.0651,891,52,7682
65319,体育,名詞,走者,名詞,5,0.0651,891,22,7682
65320,体育,名詞,込む,動詞,5,0.0651,891,21,7682
65321,体育,名詞,返球,名詞,5,0.0651,891,28,7682
65322,体育,名詞,遊び,名詞,5,0.0651,891,144,7682
65323,体育,名詞,開,名詞,5,0.0651,891,15,7682
65324,体育,名詞,隅,名詞,5,0.0651,891,17,7682
65325,体育,名詞,集合,名詞,5,0.0651,891,27,7682
65326,体育,名詞,頭頂,名詞,5,0.0651,891,20,7682
65327,体育,名詞,飛び出す,動詞,5,0.0651,891,49,7682
65328,体育館,名詞,停止,名詞,5,0.0651,562,67,7682
65329,体育館,名詞,全員,名詞,5,0.0651,562,30,7682
65330,体育館,名詞,分間,名詞,5,0.0651,562,24,7682
65331,体育館,名詞,切断,名詞,5,0.0651,562,97,7682
65332,体育館,名詞,刺さる,動詞,5,0.0651,562,57,7682
65333,体育館,名詞,前額,名詞,5,0.0651,562,146,7682
65334,体育館,名詞,卒業,名詞,5,0.0651,562,12,7682
65335,体育館,名詞,反対,名詞,5,0.0651,562,44,7682
65336,体育館,名詞,反応,名詞,5,0.0651,562,36,7682
65337,体育館,名詞,口唇,名詞,5,0.0651,562,68,7682
65338,体育館,名詞,可動,名詞,5,0.0651,562,40,7682
65339,体育館,名詞,右側,名詞,5,0.0651,562,89,7682
65340,体育館,名詞,向く,動詞,5,0.0651,562,47,7682
65341,体育館,名詞,周辺,名詞,5,0.0651,562,60,7682
65342,体育館,名詞,嘔吐,名詞,5,0.0651,562,35,7682
65343,体育館,名詞,外れる,動詞,5,0.0651,562,81,7682
65344,体育館,名詞,始める,動詞,5,0.0651,562,69,7682
65345,体育館,名詞,始業,名詞,5,0.0651,562,79,7682
65346,体育館,名詞,字,名詞,5,0.0651,562,30,7682
65347,体育館,名詞,平行棒,名詞,5,0.0651,562,13,7682
65348,体育館,名詞,底,名詞,5,0.0651,562,86,7682
65349,体育館,名詞,当日,名詞,5,0.0651,562,34,7682
65350,体育館,名詞,打ち返す,動詞,5,0.0651,562,39,7682
65351,体育館,名詞,指導,名詞,5,0.0651,562,111,7682
65352,体育館,名詞,捻挫,名詞,5,0.0651,562,20,7682
65353,体育館,名詞,方向,名詞,5,0.0651,562,85,7682
65354,体育館,名詞,机,名詞,5,0.0651,562,109,7682
65355,体育館,名詞,来る,動詞,5,0.0651,562,123,7682
65356,体育館,名詞,椅子,名詞,5,0.0651,562,56,7682
65357,体育館,名詞,様子,名詞,5,0.0651,562,73,7682
65358,体育館,名詞,正面,名詞,5,0.0651,562,54,7682
65359,体育館,名詞,歯牙,名詞,5,0.0651,562,36,7682
65360,体育館,名詞,点,名詞,5,0.0651,562,41,7682
65361,体育館,名詞,為,名詞,5,0.0651,562,74,7682
65362,体育館,名詞,片,名詞,5,0.0651,562,28,7682
65363,体育館,名詞,症状,名詞,5,0.0651,562,37,7682
65364,体育館,名詞,発現,名詞,5,0.0651,562,16,7682
65365,体育館,名詞,眼鏡,名詞,5,0.0651,562,37,7682
65366,体育館,名詞,確認,名詞,5,0.0651,562,67,7682
65367,体育館,名詞,競技,名詞,5,0.0651,562,112,7682
65368,体育館,名詞,耳,名詞,5,0.0651,562,100,7682
65369,体育館,名詞,股間,名詞,5,0.0651,562,97,7682
65370,体育館,名詞,脇,名詞,5,0.0651,562,57,7682
65371,体育館,名詞,脚,名詞,5,0.0651,562,41,7682
65372,体育館,名詞,腰部,名詞,5,0.0651,562,24,7682
65373,体育館,名詞,衝撃,名詞,5,0.0651,562,50,7682
65374,体育館,名詞,裂傷,名詞,5,0.0651,562,84,7682
65375,体育館,名詞,複数,名詞,5,0.0651,562,16,7682
65376,体育館,名詞,要請,名詞,5,0.0651,562,50,7682
65377,体育館,名詞,見学,名詞,5,0.0651,562,36,7682
65378,体育館,名詞,走り高跳び,名詞,5,0.0651,562,29,7682
65379,体育館,名詞,跳ね返る,動詞,5,0.0651,562,105,7682
65380,体育館,名詞,避ける,動詞,5,0.0651,562,82,7682
65381,体育館,名詞,野球,名詞,5,0.0651,562,702,7682
65382,体育館,名詞,閉まる,動詞,5,0.0651,562,39,7682
65383,体育館,名詞,面,名詞,5,0.0651,562,46,7682
65384,体育館,名詞,靴,名詞,5,0.0651,562,47,7682
65385,体育館,名詞,飛び降りる,動詞,5,0.0651,562,35,7682
65386,体調,名詞,停止,名詞,5,0.0651,17,67,7682
65387,体調,名詞,意識,名詞,5,0.0651,17,227,7682
65388,体調,名詞,搬送,名詞,5,0.0651,17,414,7682
65389,体調,名詞,練習,名詞,5,0.0651,17,2068,7682
65390,体調,名詞,行う,動詞,5,0.0651,17,601,7682
65391,体調,名詞,訴える,動詞,5,0.0651,17,99,7682
65392,体重,名詞,前方,名詞,5,0.0651,63,211,7682
65393,体重,名詞,受診,名詞,5,0.0651,63,279,7682
65394,体重,名詞,強打,名詞,5,0.0651,63,810,7682
65395,体重,名詞,後,名詞,5,0.0651,63,788,7682
65396,体重,名詞,手術,名詞,5,0.0651,63,335,7682
65397,体重,名詞,掛ける,動詞,5,0.0651,63,50,7682
65398,体重,名詞,教室,名詞,5,0.0651,63,580,7682
65399,体重,名詞,時間,名詞,5,0.0651,63,822,7682
65400,体重,名詞,痛める,動詞,5,0.0651,63,147,7682
65401,体重,名詞,自分,名詞,5,0.0651,63,216,7682
65402,体重,名詞,落ちる,動詞,5,0.0651,63,300,7682
65403,体重,名詞,跳箱,名詞,5,0.0651,63,41,7682
65404,体験,名詞,指,名詞,5,0.0651,22,254,7682
65405,体験,名詞,足,名詞,5,0.0651,22,667,7682
65406,何,名詞,前,名詞,5,0.0651,48,588,7682
65407,何,名詞,友人,名詞,5,0.0651,48,691,7682
65408,何,名詞,強打,名詞,5,0.0651,48,810,7682
65409,何,名詞,時間,名詞,5,0.0651,48,822,7682
65410,何,名詞,膝,名詞,5,0.0651,48,358,7682
65411,何,名詞,自転車,名詞,5,0.0651,48,393,7682
65412,何,名詞,足,名詞,5,0.0651,48,667,7682
65413,何,名詞,顔面,名詞,5,0.0651,48,1039,7682
65414,余る,動詞,切る,動詞,5,0.0651,41,303,7682
65415,余る,動詞,前,名詞,5,0.0651,41,588,7682
65416,余る,動詞,加える,動詞,5,0.0651,41,212,7682
65417,余る,動詞,右手,名詞,5,0.0651,41,347,7682
65418,余る,動詞,強い,形容詞,5,0.0651,41,577,7682
65419,余る,動詞,眼,名詞,5,0.0651,41,1473,7682
65420,余る,動詞,落ちる,動詞,5,0.0651,41,300,7682
65421,余る,動詞,追いかける,動詞,5,0.0651,41,169,7682
65422,余る,動詞,遊ぶ,動詞,5,0.0651,41,545,7682
65423,余る,動詞,離れる,動詞,5,0.0651,41,115,7682
65424,余る,動詞,顔,名詞,5,0.0651,41,451,7682
65425,作り,名詞,授業,名詞,5,0.0651,16,990,7682
65426,作り,名詞,負傷,名詞,5,0.0651,16,1632,7682
65427,作る,動詞,児,名詞,5,0.0651,47,151,7682
65428,作る,動詞,向ける,動詞,5,0.0651,47,61,7682
65429,作る,動詞,左手,名詞,5,0.0651,47,266,7682
65430,作る,動詞,床,名詞,5,0.0651,47,465,7682
65431,作る,動詞,段,名詞,5,0.0651,47,74,7682
65432,作る,動詞,治療,名詞,5,0.0651,47,372,7682
65433,作る,動詞,火傷,名詞,5,0.0651,47,29,7682
65434,作る,動詞,目,名詞,5,0.0651,47,215,7682
65435,作る,動詞,組,名詞,5,0.0651,47,81,7682
65436,作る,動詞,練習,名詞,5,0.0651,47,2068,7682
65437,作る,動詞,鍋,名詞,5,0.0651,47,24,7682
65438,作る,動詞,飛ばす,動詞,5,0.0651,47,43,7682
65439,作動,名詞,要請,名詞,5,0.0651,11,50,7682
65440,作動,名詞,車,名詞,5,0.0651,11,268,7682
65441,作動,名詞,際,名詞,5,0.0651,11,3015,7682
65442,作品,名詞,際,名詞,5,0.0651,8,3015,7682
65443,作成,名詞,右,名詞,5,0.0651,12,1550,7682
65444,作業,名詞,使う,動詞,5,0.0651,95,123,7682
65445,作業,名詞,入れる,動詞,5,0.0651,95,113,7682
65446,作業,名詞,出る,動詞,5,0.0651,95,286,7682
65447,作業,名詞,前,名詞,5,0.0651,95,588,7682
65448,作業,名詞,受ける,動詞,5,0.0651,95,749,7682
65449,作業,名詞,口,名詞,5,0.0651,95,490,7682
65450,作業,名詞,場所,名詞,5,0.0651,95,67,7682
65451,作業,名詞,強い,形容詞,5,0.0651,95,577,7682
65452,作業,名詞,手押し,名詞,5,0.0651,95,11,7682
65453,作業,名詞,技術,名詞,5,0.0651,95,10,7682
65454,作業,名詞,抜く,動詞,5,0.0651,95,35,7682
65455,作業,名詞,教室,名詞,5,0.0651,95,580,7682
65456,作業,名詞,文化,名詞,5,0.0651,95,26,7682
65457,作業,名詞,板,名詞,5,0.0651,95,73,7682
65458,作業,名詞,機能,名詞,5,0.0651,95,222,7682
65459,作業,名詞,気付く,動詞,5,0.0651,95,127,7682
65460,作業,名詞,清掃,名詞,5,0.0651,95,120,7682
65461,作業,名詞,滑る,動詞,5,0.0651,95,388,7682
65462,作業,名詞,用,名詞,5,0.0651,95,86,7682
65463,作業,名詞,移動,名詞,5,0.0651,95,169,7682
65464,作業,名詞,総合,名詞,5,0.0651,95,36,7682
65465,作業,名詞,職場,名詞,5,0.0651,95,8,7682
65466,作業,名詞,自動,名詞,5,0.0651,95,9,7682
65467,作業,名詞,落ちる,動詞,5,0.0651,95,300,7682
65468,作業,名詞,試合,名詞,5,0.0651,95,965,7682
65469,作業,名詞,野球,名詞,5,0.0651,95,702,7682
65470,作業,名詞,顔,名詞,5,0.0651,95,451,7682
65471,作業,名詞,飛ぶ,動詞,5,0.0651,95,274,7682
65472,作業,名詞,１,名詞,5,0.0651,95,296,7682
65473,作業,名詞,４,名詞,5,0.0651,95,140,7682
65474,使う,動詞,切れる,動詞,5,0.0651,123,141,7682
65475,使う,動詞,前,名詞,5,0.0651,123,588,7682
65476,使う,動詞,勢い,名詞,5,0.0651,123,147,7682
65477,使う,動詞,地面,名詞,5,0.0651,123,429,7682
65478,使う,動詞,実習,名詞,5,0.0651,123,76,7682
65479,使う,動詞,巻き込む,動詞,5,0.0651,123,46,7682
65480,使う,動詞,性,名詞,5,0.0651,123,252,7682
65481,使う,動詞,打撃,名詞,5,0.0651,123,70,7682
65482,使う,動詞,打球,名詞,5,0.0651,123,352,7682
65483,使う,動詞,折れる,動詞,5,0.0651,123,176,7682
65484,使う,動詞,抜ける,動詞,5,0.0651,123,115,7682
