項目数,項目集合,事例数,支持度,支持度（％）
3,和暦=平成 | 給付年度=29 | 被災学校種=高,157,0.020437386097370478,2.0437
3,和暦=平成 | 給付年度=30 | 被災学校種=高,157,0.020437386097370478,2.0437
3,場合別1=通学中 | 場合別2=下校（降園）中 | 通学方法=自転車,157,0.020437386097370478,2.0437
3,和暦=平成 | 発生場所1=学校外（園外） | 発生場所2=その他,156,0.020307211663629265,2.0307
3,性別=女 | 被災学年=3 | 被災学校種=中,156,0.020307211663629265,2.0307
3,場合別2=体育（保健体育） | 被災学年=3 | 被災学校種=高,156,0.020307211663629265,2.0307
3,場合別1=休憩時間 | 場合別2=休憩時間中 | 発生場所2=廊下,156,0.020307211663629265,2.0307
3,場合別2=休憩時間中 | 発生場所1=学校内・校舎内（園内・園舎内） | 発生場所2=廊下,156,0.020307211663629265,2.0307
3,場合別2=下校（降園）中 | 発生場所1=学校外（園外） | 通学方法=自転車,156,0.020307211663629265,2.0307
3,場合別2=休憩時間中 | 発生場所2=運動場・校庭（園庭） | 被災学校種=小,155,0.02017703722988805,2.0177
3,和暦=平成 | 場合別1=課外指導 | 給付年度=22,155,0.02017703722988805,2.0177
3,和暦=平成 | 場合別2=体育的部活動 | 給付年度=28,155,0.02017703722988805,2.0177
3,場合別1=課外指導 | 場合別2=体育的部活動 | 給付年度=28,155,0.02017703722988805,2.0177
3,和暦=令和 | 性別=女 | 被災学校種=小,155,0.02017703722988805,2.0177
3,和暦=令和 | 発生場所1=学校内・校舎外（園内・園舎外） | 給付年度=2,155,0.02017703722988805,2.0177
3,和暦=平成 | 給付年度=17 | 被災学校種=高,155,0.02017703722988805,2.0177
3,場合別2=下校（降園）中 | 発生場所2=道路 | 通学方法=自転車,155,0.02017703722988805,2.0177
3,和暦=平成 | 性別=女 | 給付年度=22,154,0.020046862796146838,2.0047
3,和暦=平成 | 発生場所1=学校内・校舎外（園内・園舎外） | 給付年度=24,154,0.020046862796146838,2.0047
3,場合別1=課外指導 | 競技種目=サッカー・フットサル | 被災学年=2,154,0.020046862796146838,2.0047
3,場合別2=体育的部活動 | 競技種目=サッカー・フットサル | 被災学年=2,154,0.020046862796146838,2.0047
3,和暦=令和 | 場合別2=体育（保健体育） | 発生場所1=学校内・校舎内（園内・園舎内）,154,0.020046862796146838,2.0047
3,場合別1=通学中 | 発生場所1=学校外（園外） | 被災学校種=小,154,0.020046862796146838,2.0047
3,場合別1=各教科等 | 被災学年=2 | 被災学校種=中,154,0.020046862796146838,2.0047
3,場合別1=各教科等 | 発生場所1=学校内・校舎外（園内・園舎外） | 被災学年=2,154,0.020046862796146838,2.0047
3,場合別2=体育的部活動 | 性別=女 | 発生場所2=運動場・校庭（園庭）,153,0.019916688362405625,1.9917
3,和暦=平成 | 性別=女 | 給付年度=18,153,0.019916688362405625,1.9917
3,和暦=平成 | 発生場所1=学校内・校舎外（園内・園舎外） | 競技種目=ソフトボール,153,0.019916688362405625,1.9917
3,和暦=平成 | 給付年度=20 | 被災学年=2,153,0.019916688362405625,1.9917
3,和暦=平成 | 給付年度=26 | 被災学校種=高,153,0.019916688362405625,1.9917
3,和暦=令和 | 発生場所1=学校内・校舎内（園内・園舎内） | 給付年度=2,153,0.019916688362405625,1.9917
3,場合別1=通学中 | 発生場所2=道路 | 被災学年=2,153,0.019916688362405625,1.9917
3,和暦=平成 | 場合別2=体育的部活動 | 給付年度=29,153,0.019916688362405625,1.9917
3,場合別1=課外指導 | 場合別2=体育的部活動 | 給付年度=29,153,0.019916688362405625,1.9917
3,性別=女 | 発生場所1=学校内・校舎外（園内・園舎外） | 被災学年=2,152,0.01978651392866441,1.9787
3,和暦=平成 | 発生場所2=運動場・校庭（園庭） | 競技種目=ソフトボール,152,0.01978651392866441,1.9787
3,発生場所1=学校外（園外） | 発生場所2=道路 | 被災学校種=小,152,0.01978651392866441,1.9787
3,場合別1=休憩時間 | 被災学年=1 | 被災学校種=中,152,0.01978651392866441,1.9787
3,和暦=令和 | 被災学年=3 | 被災学校種=高,152,0.01978651392866441,1.9787
3,場合別2=体育（保健体育） | 発生場所2=運動場・校庭（園庭） | 被災学校種=中,151,0.019656339494923198,1.9656
3,性別=女 | 被災学年=3 | 被災学校種=高,151,0.019656339494923198,1.9656
3,場合別1=課外指導 | 発生場所1=学校内・校舎内（園内・園舎内） | 競技種目=バスケットボール,151,0.019656339494923198,1.9656
3,場合別2=体育的部活動 | 発生場所1=学校内・校舎内（園内・園舎内） | 競技種目=バスケットボール,151,0.019656339494923198,1.9656
3,場合別2=体育（保健体育） | 被災学年=3 | 被災学校種=中,151,0.019656339494923198,1.9656
3,場合別1=保育中 | 発生場所1=学校内・校舎内（園内・園舎内） | 被災学校種=保,151,0.019656339494923198,1.9656
3,和暦=平成 | 給付年度=21 | 被災学年=2,151,0.019656339494923198,1.9656
3,場合別1=休憩時間 | 場合別2=休憩時間中 | 被災学年=2,151,0.019656339494923198,1.9656
3,和暦=平成 | 場合別2=体育的部活動 | 給付年度=22,151,0.019656339494923198,1.9656
3,場合別1=課外指導 | 場合別2=体育的部活動 | 給付年度=22,151,0.019656339494923198,1.9656
3,和暦=平成 | 給付年度=22 | 被災学校種=高,151,0.019656339494923198,1.9656
3,和暦=平成 | 場合別1=保育中 | 性別=男,151,0.019656339494923198,1.9656
3,場合別1=休憩時間 | 発生場所2=廊下 | 被災学校種=小,151,0.019656339494923198,1.9656
3,和暦=令和 | 発生場所1=学校内・校舎内（園内・園舎内） | 発生場所2=教室（保育室）,151,0.019656339494923198,1.9656
3,和暦=令和 | 給付年度=1 | 被災学校種=高,151,0.019656339494923198,1.9656
3,和暦=令和 | 発生場所1=学校内・校舎外（園内・園舎外） | 被災学校種=中,151,0.019656339494923198,1.9656
3,場合別2=体育（保健体育） | 被災学年=2 | 被災学校種=高,151,0.019656339494923198,1.9656
3,和暦=平成 | 場合別2=休憩時間中 | 発生場所2=教室（保育室）,151,0.019656339494923198,1.9656
3,和暦=平成 | 給付年度=18 | 被災学年=2,150,0.019526165061181985,1.9526
3,発生場所1=学校内・校舎内（園内・園舎内） | 競技種目=バスケットボール | 被災学校種=高,150,0.019526165061181985,1.9526
3,和暦=平成 | 給付年度=19 | 被災学年=2,150,0.019526165061181985,1.9526
3,和暦=平成 | 発生場所2=体育館・屋内運動場 | 被災学校種=小,150,0.019526165061181985,1.9526
3,発生場所1=学校外（園外） | 発生場所2=学校外運動場・競技場 | 被災学年=1,150,0.019526165061181985,1.9526
3,和暦=平成 | 発生場所1=学校内・校舎外（園内・園舎外） | 給付年度=28,150,0.019526165061181985,1.9526
3,場合別1=休憩時間 | 被災学年=5 | 被災学校種=小,150,0.019526165061181985,1.9526
3,和暦=令和 | 発生場所1=学校内・校舎内（園内・園舎内） | 給付年度=1,150,0.019526165061181985,1.9526
3,性別=女 | 発生場所1=学校内・校舎外（園内・園舎外） | 被災学年=3,149,0.01939599062744077,1.9396
3,場合別1=各教科等 | 性別=女 | 発生場所2=運動場・校庭（園庭）,149,0.01939599062744077,1.9396
3,発生場所2=体育館・屋内運動場 | 競技種目=バスケットボール | 被災学校種=高,149,0.01939599062744077,1.9396
3,和暦=平成 | 給付年度=19 | 被災学校種=中,149,0.01939599062744077,1.9396
3,性別=女 | 発生場所1=学校外（園外） | 被災学年=2,149,0.01939599062744077,1.9396
3,性別=女 | 被災学年=6 | 被災学校種=小,149,0.01939599062744077,1.9396
3,場合別1=通学中 | 場合別2=登校（登園）中 | 性別=男,149,0.01939599062744077,1.9396
3,場合別2=登校（登園）中 | 性別=男 | 発生場所1=学校外（園外）,149,0.01939599062744077,1.9396
3,性別=男 | 発生場所1=学校内・校舎内（園内・園舎内） | 被災学年=5,149,0.01939599062744077,1.9396
3,和暦=令和 | 発生場所1=学校内・校舎内（園内・園舎内） | 被災学年=3,149,0.01939599062744077,1.9396
3,和暦=令和 | 発生場所1=学校内・校舎外（園内・園舎外） | 被災学校種=小,149,0.01939599062744077,1.9396
3,和暦=令和 | 場合別1=各教科等 | 発生場所2=体育館・屋内運動場,149,0.01939599062744077,1.9396
3,性別=男 | 発生場所1=学校内・校舎外（園内・園舎外） | 給付年度=27,149,0.01939599062744077,1.9396
3,性別=女 | 発生場所2=運動場・校庭（園庭） | 被災学校種=高,148,0.019265816193699558,1.9266
3,場合別1=各教科等 | 発生場所2=運動場・校庭（園庭） | 被災学校種=小,148,0.019265816193699558,1.9266
3,和暦=平成 | 性別=女 | 給付年度=21,148,0.019265816193699558,1.9266
3,場合別1=通学中 | 場合別2=登校（登園）中 | 被災学校種=高,148,0.019265816193699558,1.9266
3,場合別2=登校（登園）中 | 発生場所1=学校外（園外） | 被災学校種=高,148,0.019265816193699558,1.9266
3,和暦=令和 | 場合別2=体育（保健体育） | 発生場所2=体育館・屋内運動場,148,0.019265816193699558,1.9266
3,性別=男 | 発生場所1=学校外（園外） | 被災学校種=小,147,0.019135641759958345,1.9136
3,性別=女 | 発生場所2=運動場・校庭（園庭） | 被災学校種=中,147,0.019135641759958345,1.9136
3,性別=男 | 発生場所2=廊下 | 被災学校種=中,147,0.019135641759958345,1.9136
3,和暦=平成 | 給付年度=18 | 被災学校種=中,147,0.019135641759958345,1.9136
3,場合別2=体育（保健体育） | 性別=女 | 発生場所1=学校内・校舎外（園内・園舎外）,147,0.019135641759958345,1.9136
3,和暦=平成 | 競技種目=バスケットボール | 被災学校種=高,147,0.019135641759958345,1.9136
3,和暦=平成 | 場合別1=課外指導 | 給付年度=20,147,0.019135641759958345,1.9136
3,和暦=平成 | 発生場所1=学校内・校舎外（園内・園舎外） | 給付年度=23,147,0.019135641759958345,1.9136
3,性別=女 | 発生場所2=体育館・屋内運動場 | 被災学年=2,147,0.019135641759958345,1.9136
3,和暦=平成 | 発生場所2=運動場・校庭（園庭） | 給付年度=25,147,0.019135641759958345,1.9136
3,発生場所1=学校内・校舎外（園内・園舎外） | 発生場所2=運動場・校庭（園庭） | 給付年度=25,147,0.019135641759958345,1.9136
3,場合別1=課外指導 | 性別=男 | 給付年度=27,147,0.019135641759958345,1.9136
3,和暦=平成 | 給付年度=30 | 被災学年=2,147,0.019135641759958345,1.9136
3,場合別1=通学中 | 場合別2=下校（降園）中 | 通学方法=徒歩,147,0.019135641759958345,1.9136
3,場合別1=通学中 | 被災学校種=小 | 通学方法=徒歩,147,0.019135641759958345,1.9136
3,場合別2=下校（降園）中 | 発生場所1=学校外（園外） | 通学方法=徒歩,147,0.019135641759958345,1.9136
3,発生場所1=学校外（園外） | 被災学校種=小 | 通学方法=徒歩,147,0.019135641759958345,1.9136
3,場合別2=休憩時間中 | 発生場所1=学校内・校舎内（園内・園舎内） | 被災学校種=中,147,0.019135641759958345,1.9136
3,性別=女 | 発生場所2=体育館・屋内運動場 | 被災学校種=高,146,0.01900546732621713,1.9005
3,性別=男 | 発生場所2=道路 | 被災学年=1,146,0.01900546732621713,1.9005
3,発生場所1=学校内・校舎内（園内・園舎内） | 被災学年=4 | 被災学校種=小,146,0.01900546732621713,1.9005
3,発生場所2=学校外運動場・競技場 | 被災学年=2 | 被災学校種=高,146,0.01900546732621713,1.9005
3,和暦=平成 | 発生場所2=運動場・校庭（園庭） | 給付年度=29,146,0.01900546732621713,1.9005
3,発生場所1=学校内・校舎外（園内・園舎外） | 発生場所2=運動場・校庭（園庭） | 給付年度=29,146,0.01900546732621713,1.9005
3,和暦=平成 | 場合別2=休憩時間中 | 発生場所1=学校内・校舎外（園内・園舎外）,145,0.018875292892475918,1.8875
3,和暦=平成 | 場合別1=課外指導 | 給付年度=17,145,0.018875292892475918,1.8875
3,和暦=平成 | 場合別2=授業終了後の特定時間中 | 性別=男,145,0.018875292892475918,1.8875
3,和暦=平成 | 性別=女 | 給付年度=19,145,0.018875292892475918,1.8875
3,和暦=平成 | 給付年度=19 | 被災学校種=小,145,0.018875292892475918,1.8875
3,和暦=平成 | 給付年度=22 | 被災学年=2,145,0.018875292892475918,1.8875
3,性別=女 | 発生場所1=学校外（園外） | 被災学年=1,145,0.018875292892475918,1.8875
3,場合別1=休憩時間 | 場合別2=昼食時休憩時間中 | 性別=女,145,0.018875292892475918,1.8875
3,場合別2=体育的部活動 | 性別=男 | 給付年度=27,145,0.018875292892475918,1.8875
3,場合別1=課外指導 | 発生場所2=学校外運動場・競技場 | 被災学年=1,145,0.018875292892475918,1.8875
3,場合別2=体育的部活動 | 発生場所2=学校外運動場・競技場 | 被災学年=1,145,0.018875292892475918,1.8875
3,和暦=令和 | 場合別1=課外指導 | 給付年度=1,145,0.018875292892475918,1.8875
3,和暦=令和 | 発生場所2=体育館・屋内運動場 | 被災学校種=高,145,0.018875292892475918,1.8875
3,性別=男 | 発生場所1=学校内・校舎内（園内・園舎内） | 給付年度=18,144,0.018745118458734705,1.8745
3,場合別1=課外指導 | 発生場所2=体育館・屋内運動場 | 競技種目=バスケットボール,144,0.018745118458734705,1.8745
3,場合別2=体育的部活動 | 発生場所2=体育館・屋内運動場 | 競技種目=バスケットボール,144,0.018745118458734705,1.8745
3,場合別1=休憩時間 | 被災学年=6 | 被災学校種=小,144,0.018745118458734705,1.8745
3,場合別2=登校（登園）中 | 発生場所2=道路 | 被災学校種=高,144,0.018745118458734705,1.8745
3,和暦=平成 | 給付年度=27 | 被災学年=2,144,0.018745118458734705,1.8745
3,和暦=平成 | 発生場所1=学校内・校舎外（園内・園舎外） | 給付年度=30,144,0.018745118458734705,1.8745
3,和暦=平成 | 場合別1=課外指導 | 給付年度=25,144,0.018745118458734705,1.8745
3,和暦=平成 | 給付年度=18 | 被災学校種=小,143,0.01861494402499349,1.8615
3,場合別1=保育中 | 発生場所1=学校内・校舎内（園内・園舎内） | 発生場所2=教室（保育室）,143,0.01861494402499349,1.8615
3,和暦=平成 | 場合別2=体育的部活動 | 給付年度=20,143,0.01861494402499349,1.8615
3,場合別1=課外指導 | 場合別2=体育的部活動 | 給付年度=20,143,0.01861494402499349,1.8615
3,性別=男 | 給付年度=20 | 被災学校種=高,143,0.01861494402499349,1.8615
3,和暦=平成 | 発生場所1=学校内・校舎内（園内・園舎内） | 給付年度=23,143,0.01861494402499349,1.8615
3,性別=男 | 給付年度=24 | 被災学校種=高,143,0.01861494402499349,1.8615
3,性別=男 | 発生場所2=教室（保育室） | 被災学校種=中,143,0.01861494402499349,1.8615
3,和暦=令和 | 場合別1=課外指導 | 発生場所2=体育館・屋内運動場,143,0.01861494402499349,1.8615
3,場合別1=課外指導 | 性別=男 | 給付年度=2,143,0.01861494402499349,1.8615
3,性別=男 | 発生場所2=運動場・校庭（園庭） | 給付年度=27,143,0.01861494402499349,1.8615
3,場合別1=通学中 | 発生場所2=道路 | 被災学校種=小,143,0.01861494402499349,1.8615
3,場合別1=休憩時間 | 被災学年=3 | 被災学校種=中,142,0.018484769591252278,1.8485
3,発生場所1=学校内・校舎外（園内・園舎外） | 発生場所2=運動場・校庭（園庭） | 被災学年=4,142,0.018484769591252278,1.8485
3,和暦=平成 | 給付年度=21 | 被災学校種=中,142,0.018484769591252278,1.8485
3,和暦=平成 | 給付年度=21 | 被災学年=1,142,0.018484769591252278,1.8485
3,性別=男 | 給付年度=28 | 被災学校種=高,142,0.018484769591252278,1.8485
3,和暦=令和 | 場合別2=体育的部活動 | 発生場所2=体育館・屋内運動場,142,0.018484769591252278,1.8485
3,和暦=平成 | 場合別2=体育的部活動 | 給付年度=17,141,0.018354595157511065,1.8355
3,場合別1=課外指導 | 場合別2=体育的部活動 | 給付年度=17,141,0.018354595157511065,1.8355
3,場合別2=昼食時休憩時間中 | 性別=男 | 被災学校種=中,141,0.018354595157511065,1.8355
3,発生場所1=学校内・校舎内（園内・園舎内） | 被災学年=2 | 被災学校種=小,141,0.018354595157511065,1.8355
3,性別=男 | 競技種目=バスケットボール | 被災学校種=高,141,0.018354595157511065,1.8355
3,性別=男 | 発生場所1=学校内・校舎外（園内・園舎外） | 給付年度=19,141,0.018354595157511065,1.8355
3,和暦=平成 | 発生場所2=教室（保育室） | 被災学年=1,141,0.018354595157511065,1.8355
3,和暦=平成 | 給付年度=25 | 被災学校種=高,141,0.018354595157511065,1.8355
3,和暦=平成 | 場合別2=授業終了後の特定時間中 | 発生場所1=学校内・校舎内（園内・園舎内）,141,0.018354595157511065,1.8355
3,和暦=令和 | 発生場所2=運動場・校庭（園庭） | 給付年度=2,141,0.018354595157511065,1.8355
3,発生場所1=学校内・校舎外（園内・園舎外） | 発生場所2=運動場・校庭（園庭） | 給付年度=2,141,0.018354595157511065,1.8355
3,場合別2=休憩時間中 | 性別=男 | 発生場所2=教室（保育室）,141,0.018354595157511065,1.8355
3,性別=女 | 発生場所2=運動場・校庭（園庭） | 被災学年=2,140,0.01822442072376985,1.8224
3,和暦=平成 | 場合別2=昼食時休憩時間中 | 被災学校種=中,140,0.01822442072376985,1.8224
3,発生場所1=学校外（園外） | 発生場所2=道路 | 被災学年=3,140,0.01822442072376985,1.8224
3,性別=男 | 発生場所1=学校内・校舎外（園内・園舎外） | 給付年度=18,140,0.01822442072376985,1.8224
3,和暦=平成 | 性別=女 | 給付年度=20,140,0.01822442072376985,1.8224
3,和暦=平成 | 場合別1=課外指導 | 給付年度=23,140,0.01822442072376985,1.8224
3,場合別1=特別活動（除学校行事） | 性別=男 | 被災学校種=小,140,0.01822442072376985,1.8224
3,場合別1=休憩時間 | 発生場所2=教室（保育室） | 被災学校種=中,140,0.01822442072376985,1.8224
3,和暦=平成 | 競技種目=サッカー・フットサル | 被災学年=2,140,0.01822442072376985,1.8224
3,和暦=令和 | 発生場所2=運動場・校庭（園庭） | 被災学校種=中,140,0.01822442072376985,1.8224
3,和暦=平成 | 場合別2=体育的部活動 | 給付年度=25,140,0.01822442072376985,1.8224
3,場合別1=課外指導 | 場合別2=体育的部活動 | 給付年度=25,140,0.01822442072376985,1.8224
3,和暦=平成 | 発生場所2=道路 | 通学方法=徒歩,140,0.01822442072376985,1.8224
3,場合別1=休憩時間 | 発生場所1=学校内・校舎外（園内・園舎外） | 被災学年=1,139,0.018094246290028638,1.8094
3,性別=男 | 発生場所2=教室（保育室） | 被災学年=2,139,0.018094246290028638,1.8094
3,和暦=平成 | 性別=女 | 被災学年=6,139,0.018094246290028638,1.8094
3,場合別2=登校（登園）中 | 性別=男 | 発生場所2=道路,139,0.018094246290028638,1.8094
3,性別=男 | 給付年度=27 | 被災学校種=高,139,0.018094246290028638,1.8094
3,和暦=令和 | 場合別2=体育的部活動 | 給付年度=1,139,0.018094246290028638,1.8094
3,場合別1=課外指導 | 場合別2=体育的部活動 | 給付年度=1,139,0.018094246290028638,1.8094
3,和暦=令和 | 給付年度=2 | 被災学校種=中,139,0.018094246290028638,1.8094
3,和暦=平成 | 場合別1=通学中 | 被災学年=2,139,0.018094246290028638,1.8094
3,和暦=平成 | 発生場所2=道路 | 被災学年=2,139,0.018094246290028638,1.8094
3,場合別2=休憩時間中 | 性別=女 | 被災学校種=小,139,0.018094246290028638,1.8094
3,和暦=令和 | 給付年度=5 | 被災学校種=高,139,0.018094246290028638,1.8094
3,和暦=平成 | 場合別2=休憩時間中 | 発生場所2=運動場・校庭（園庭）,138,0.017964071856287425,1.7964
3,場合別1=課外指導 | 性別=男 | 給付年度=19,138,0.017964071856287425,1.7964
3,場合別1=各教科等 | 性別=女 | 被災学校種=中,138,0.017964071856287425,1.7964
3,発生場所1=学校内・校舎内（園内・園舎内） | 発生場所2=教室（保育室） | 被災学年=3,138,0.017964071856287425,1.7964
3,和暦=平成 | 発生場所1=学校内・校舎外（園内・園舎外） | 給付年度=26,138,0.017964071856287425,1.7964
3,和暦=平成 | 発生場所2=運動場・校庭（園庭） | 給付年度=28,138,0.017964071856287425,1.7964
3,発生場所1=学校内・校舎外（園内・園舎外） | 発生場所2=運動場・校庭（園庭） | 給付年度=28,138,0.017964071856287425,1.7964
3,場合別1=課外指導 | 性別=男 | 給付年度=30,138,0.017964071856287425,1.7964
3,和暦=令和 | 給付年度=2 | 被災学年=2,138,0.017964071856287425,1.7964
3,場合別1=休憩時間 | 性別=女 | 被災学年=1,138,0.017964071856287425,1.7964
3,和暦=平成 | 給付年度=17 | 被災学年=2,137,0.01783389742254621,1.7834
3,和暦=平成 | 競技種目=サッカー・フットサル | 被災学年=1,137,0.01783389742254621,1.7834
3,発生場所1=学校内・校舎内（園内・園舎内） | 被災学年=3 | 被災学校種=小,137,0.01783389742254621,1.7834
3,場合別2=体育（保健体育） | 性別=女 | 被災学校種=小,137,0.01783389742254621,1.7834
3,場合別2=体育（保健体育） | 性別=男 | 被災学校種=小,137,0.01783389742254621,1.7834
3,和暦=平成 | 給付年度=26 | 被災学年=2,137,0.01783389742254621,1.7834
3,和暦=平成 | 給付年度=27 | 被災学校種=中,137,0.01783389742254621,1.7834
3,和暦=令和 | 場合別1=各教科等 | 発生場所1=学校内・校舎外（園内・園舎外）,137,0.01783389742254621,1.7834
3,場合別2=体育的部活動 | 性別=男 | 給付年度=2,137,0.01783389742254621,1.7834
3,和暦=平成 | 性別=女 | 発生場所2=廊下,137,0.01783389742254621,1.7834
3,場合別1=通学中 | 場合別2=下校（降園）中 | 被災学校種=高,137,0.01783389742254621,1.7834
3,性別=男 | 発生場所1=学校内・校舎内（園内・園舎内） | 給付年度=19,137,0.01783389742254621,1.7834
3,発生場所2=道路 | 被災学校種=小 | 通学方法=徒歩,137,0.01783389742254621,1.7834
3,場合別2=体育（保健体育） | 発生場所1=学校内・校舎外（園内・園舎外） | 被災学年=2,137,0.01783389742254621,1.7834
3,性別=女 | 被災学年=1 | 被災学校種=小,137,0.01783389742254621,1.7834
3,発生場所2=体育館・屋内運動場 | 被災学年=1 | 被災学校種=中,136,0.017703722988804998,1.7704
3,場合別1=休憩時間 | 場合別2=昼食時休憩時間中 | 被災学年=2,136,0.017703722988804998,1.7704
3,発生場所1=学校内・校舎内（園内・園舎内） | 発生場所2=廊下 | 被災学年=2,136,0.017703722988804998,1.7704
3,場合別1=課外指導 | 性別=男 | 給付年度=18,136,0.017703722988804998,1.7704
3,和暦=平成 | 性別=女 | 被災学年=5,136,0.017703722988804998,1.7704
3,場合別1=各教科等 | 被災学年=1 | 被災学校種=高,136,0.017703722988804998,1.7704
3,和暦=平成 | 場合別2=体育的部活動 | 給付年度=23,136,0.017703722988804998,1.7704
3,場合別1=課外指導 | 場合別2=体育的部活動 | 給付年度=23,136,0.017703722988804998,1.7704
3,和暦=平成 | 場合別2=登校（登園）中 | 通学方法=自転車,136,0.017703722988804998,1.7704
3,場合別1=通学中 | 性別=男 | 被災学年=1,136,0.017703722988804998,1.7704
3,場合別1=課外指導 | 性別=男 | 給付年度=26,136,0.017703722988804998,1.7704
3,性別=男 | 発生場所2=学校外運動場・競技場 | 被災学年=1,136,0.017703722988804998,1.7704
3,和暦=平成 | 発生場所2=運動場・校庭（園庭） | 給付年度=30,136,0.017703722988804998,1.7704
3,発生場所1=学校内・校舎外（園内・園舎外） | 発生場所2=運動場・校庭（園庭） | 給付年度=30,136,0.017703722988804998,1.7704
3,和暦=令和 | 発生場所2=運動場・校庭（園庭） | 被災学校種=小,136,0.017703722988804998,1.7704
3,性別=男 | 給付年度=2 | 被災学校種=高,136,0.017703722988804998,1.7704
3,場合別2=下校（降園）中 | 発生場所1=学校外（園外） | 被災学校種=高,136,0.017703722988804998,1.7704
3,性別=男 | 給付年度=19 | 被災学校種=高,135,0.017573548555063784,1.7574
3,性別=男 | 発生場所1=学校内・校舎内（園内・園舎内） | 給付年度=20,135,0.017573548555063784,1.7574
3,場合別2=体育（保健体育） | 発生場所1=学校内・校舎外（園内・園舎外） | 被災学校種=小,135,0.017573548555063784,1.7574
3,場合別2=体育的部活動 | 性別=男 | 給付年度=26,135,0.017573548555063784,1.7574
3,和暦=令和 | 発生場所1=学校内・校舎外（園内・園舎外） | 給付年度=1,135,0.017573548555063784,1.7574
3,和暦=令和 | 性別=女 | 被災学校種=中,135,0.017573548555063784,1.7574
3,和暦=令和 | 性別=女 | 被災学年=1,135,0.017573548555063784,1.7574
3,場合別1=通学中 | 発生場所1=学校外（園外） | 被災学年=3,134,0.01744337412132257,1.7443
3,和暦=平成 | 競技種目=サッカー・フットサル | 被災学校種=中,134,0.01744337412132257,1.7443
3,性別=女 | 発生場所2=運動場・校庭（園庭） | 被災学年=3,134,0.01744337412132257,1.7443
3,場合別2=体育的部活動 | 性別=男 | 給付年度=18,134,0.01744337412132257,1.7443
3,場合別1=各教科等 | 性別=女 | 被災学年=3,134,0.01744337412132257,1.7443
3,発生場所2=道路 | 被災学年=1 | 被災学校種=高,134,0.01744337412132257,1.7443
3,場合別2=体育的部活動 | 性別=男 | 給付年度=30,134,0.01744337412132257,1.7443
3,場合別1=課外指導 | 性別=男 | 給付年度=29,134,0.01744337412132257,1.7443
3,和暦=平成 | 場合別2=休憩時間中 | 被災学年=1,133,0.017313199687581358,1.7313
3,発生場所1=学校内・校舎外（園内・園舎外） | 被災学年=1 | 被災学校種=小,133,0.017313199687581358,1.7313
3,和暦=平成 | 場合別1=休憩時間 | 給付年度=18,133,0.017313199687581358,1.7313
3,性別=男 | 給付年度=18 | 被災学校種=高,133,0.017313199687581358,1.7313
3,発生場所2=体育館・屋内運動場 | 被災学年=3 | 被災学校種=高,133,0.017313199687581358,1.7313
3,場合別2=体育的部活動 | 性別=男 | 給付年度=19,133,0.017313199687581358,1.7313
3,場合別1=休憩時間 | 場合別2=始業前の特定時間中 | 被災学校種=小,133,0.017313199687581358,1.7313
3,場合別1=課外指導 | 競技種目=サッカー・フットサル | 被災学年=1,133,0.017313199687581358,1.7313
3,場合別2=体育的部活動 | 競技種目=サッカー・フットサル | 被災学年=1,133,0.017313199687581358,1.7313
3,和暦=平成 | 発生場所1=学校外（園外） | 発生場所2=学校外体育館,133,0.017313199687581358,1.7313
3,場合別1=課外指導 | 性別=女 | 発生場所1=学校外（園外）,133,0.017313199687581358,1.7313
3,性別=男 | 給付年度=21 | 被災学校種=高,133,0.017313199687581358,1.7313
3,性別=男 | 発生場所1=学校内・校舎外（園内・園舎外） | 給付年度=22,133,0.017313199687581358,1.7313
3,場合別2=登校（登園）中 | 被災学校種=高 | 通学方法=自転車,133,0.017313199687581358,1.7313
3,場合別1=休憩時間 | 場合別2=始業前の特定時間中 | 発生場所1=学校内・校舎内（園内・園舎内）,133,0.017313199687581358,1.7313
3,場合別1=保育中 | 性別=男 | 被災学校種=保,133,0.017313199687581358,1.7313
3,発生場所2=体育館・屋内運動場 | 被災学年=3 | 被災学校種=中,133,0.017313199687581358,1.7313
3,和暦=令和 | 発生場所1=学校内・校舎内（園内・園舎内） | 給付年度=3,133,0.017313199687581358,1.7313
3,和暦=平成 | 場合別2=休憩時間中 | 被災学校種=中,133,0.017313199687581358,1.7313
3,場合別1=各教科等 | 発生場所2=運動場・校庭（園庭） | 被災学年=2,133,0.017313199687581358,1.7313
3,場合別1=休憩時間 | 発生場所2=廊下 | 被災学校種=中,132,0.017183025253840144,1.7183
3,発生場所1=学校外（園外） | 発生場所2=道路 | 被災学校種=中,132,0.017183025253840144,1.7183
3,場合別1=休憩時間 | 場合別2=昼食時休憩時間中 | 被災学年=3,132,0.017183025253840144,1.7183
3,性別=男 | 発生場所2=運動場・校庭（園庭） | 給付年度=18,132,0.017183025253840144,1.7183
3,和暦=平成 | 給付年度=18 | 被災学年=1,132,0.017183025253840144,1.7183
3,場合別2=体育（保健体育） | 性別=女 | 発生場所2=運動場・校庭（園庭）,132,0.017183025253840144,1.7183
3,和暦=平成 | 場合別1=休憩時間 | 被災学校種=高,132,0.017183025253840144,1.7183
3,和暦=平成 | 性別=女 | 被災学年=4,132,0.017183025253840144,1.7183
3,和暦=平成 | 給付年度=22 | 被災学校種=中,132,0.017183025253840144,1.7183
