N,N-gram,総出現回数,出現事例数,事例出現率（％）,N別順位
2,眼球 打撲傷,3,3,0.0391,7296
2,虹彩 炎,3,3,0.0391,7297
2,体育館 人,3,3,0.0391,7298
2,選手 激突,3,3,0.0391,7299
2,症状 悪化,3,3,0.0391,7300
2,演技 練習,3,3,0.0391,7301
2,泳ぐ プール,3,3,0.0391,7302
2,意識 もうろう,3,3,0.0391,7303
2,梗塞 診断,3,3,0.0391,7304
2,せる 意識,3,3,0.0391,7305
2,かかる 首,3,3,0.0391,7307
2,戻る 意識,3,3,0.0391,7308
2,かける 反応,3,3,0.0391,7309
2,水泳 大会,3,3,0.0391,7310
2,台 ｍ,3,3,0.0391,7311
2,底 強打,3,3,0.0391,7312
2,相手 外,3,3,0.0391,7314
2,刈り 掛ける,3,3,0.0391,7315
2,られる 技,3,3,0.0391,7316
2,腰 掛ける,3,3,0.0391,7317
2,首 強打,3,3,0.0391,7318
2,落下 肩,3,3,0.0391,7319
2,ヘッド スライディング,3,3,0.0391,7320
2,アメリカンフットボール 部,3,3,0.0391,7321
2,終了 直後,3,3,0.0391,7322
2,柔道 体育,3,3,0.0391,7323
2,相手 右足,3,3,0.0391,7324
2,休憩 取る,3,3,0.0391,7325
2,崩す 左側,3,3,0.0391,7326
2,器械 運動,3,3,0.0391,7327
2,運動 跳び箱,3,3,0.0391,7328
2,頭部 落ちる,3,3,0.0391,7329
2,部 飛び込み,3,3,0.0391,7330
2,部 柔道,3,3,0.0391,7331
2,柔道 乱取り,3,3,0.0391,7332
2,背中 倒れる,3,3,0.0391,7333
2,頚部 強い,3,3,0.0391,7334
2,強い 圧迫,3,3,0.0391,7335
2,ひねる 状態,3,3,0.0391,7336
2,練習 再開,3,3,0.0391,7337
2,打つ 気分,3,3,0.0391,7338
2,合同 合宿,3,3,0.0391,7339
2,合宿 参加,3,3,0.0391,7340
2,状態 床,3,3,0.0391,7341
2,着地 頭,3,3,0.0391,7342
2,うつぶせる 倒れる,3,3,0.0391,7343
2,駅伝 大会,3,3,0.0391,7344
2,途中 階,3,3,0.0391,7345
2,切断 作業,3,3,0.0391,7346
2,不全 切断,3,3,0.0391,7347
2,足 捻る,3,3,0.0391,7348
2,日 受診,3,3,0.0391,7349
2,角度 入水,3,3,0.0391,7350
2,背中 着地,3,3,0.0391,7351
2,踊り場 窓,3,3,0.0391,7352
2,回 実施,3,3,0.0391,7353
2,セット セット,3,3,0.0391,7354
2,ｍ ダッシュ,3,3,0.0391,7355
2,休む 様子,3,3,0.0391,7356
2,落ちる 肘,3,3,0.0391,7357
2,校舎 周辺,3,3,0.0391,7358
2,呼吸 停止,3,3,0.0391,7359
2,周 周,3,3,0.0391,7360
2,回 嘔吐,3,3,0.0391,7361
2,しまう 首,3,3,0.0391,7362
2,呼吸 困難,3,3,0.0391,7363
2,確認 意識,3,3,0.0391,7365
2,相手 大内,3,3,0.0391,7366
2,不明 状態,3,3,0.0391,7367
2,られる 状態,3,3,0.0391,7368
2,泳ぐ 始める,3,3,0.0391,7369
2,技 仕掛ける,3,3,0.0391,7370
2,床 背中,3,3,0.0391,7371
2,コース 飛び込み台,3,3,0.0391,7372
2,頚部 損傷,3,3,0.0391,7373
2,不調 訴える,3,3,0.0391,7374
2,運動 補強,3,3,0.0391,7375
2,呼吸 状態,3,3,0.0391,7376
2,水中 沈む,3,3,0.0391,7377
2,練習 背中,3,3,0.0391,7378
2,背中 痛い,3,3,0.0391,7379
2,心的 外傷,3,3,0.0391,7381
2,倒れ込む 意識,3,3,0.0391,7382
2,入る 状態,3,3,0.0391,7383
2,動ける 状態,3,3,0.0391,7384
2,両足 挟む,3,3,0.0391,7385
2,選手 激しい,3,3,0.0391,7387
2,かかる 痛める,3,3,0.0391,7388
2,話 近く,3,3,0.0391,7389
2,ボール 頭部,3,3,0.0391,7390
2,頭部 痛み,3,3,0.0391,7391
2,リレー 走者,3,3,0.0391,7392
2,校内 マラソン,3,3,0.0391,7393
2,立ち上がる 歩く,3,3,0.0391,7394
2,跳箱 段,3,3,0.0391,7396
2,れる 投げる,3,3,0.0391,7397
2,選手 倒れる,3,3,0.0391,7398
2,呼吸 脈,3,3,0.0391,7400
2,手足 けいれん,3,3,0.0391,7401
2,けいれん 見る,3,3,0.0391,7402
2,畳 つく,3,3,0.0391,7403
2,相手 技,3,3,0.0391,7404
2,持久走 ゴール,3,3,0.0391,7405
2,体重 乗る,3,3,0.0391,7406
2,左手 着く,3,3,0.0391,7407
2,着く しまう,3,3,0.0391,7408
2,体操 人,3,3,0.0391,7409
2,浮く くる,3,3,0.0391,7410
2,くる プール,3,3,0.0391,7411
2,転ぶ 右手,3,3,0.0391,7412
2,練習 始まる,3,3,0.0391,7413
2,座る 椅子,3,3,0.0391,7414
2,体重 掛かる,3,3,0.0391,7415
2,練習 m,3,3,0.0391,7416
2,倒れる 発見,3,3,0.0391,7417
2,湿布 貼る,3,3,0.0391,7418
2,日 病院,3,3,0.0391,7419
2,人差し指 中指,3,3,0.0391,7420
2,教室 黒板,3,3,0.0391,7421
2,体育館 体力,3,3,0.0391,7422
2,校庭 転落,3,3,0.0391,7423
2,部 登校,3,3,0.0391,7424
2,外 階段,3,3,0.0391,7426
2,センター 搬送,3,3,0.0391,7427
2,合同 体育,3,3,0.0391,7428
2,移送 れる,3,3,0.0391,7429
2,押さえる 左手,3,3,0.0391,7430
2,回 走る,3,3,0.0391,7431
2,腰 負傷,3,3,0.0391,7432
2,背中 首,3,3,0.0391,7433
2,縄跳び 回,3,3,0.0391,7434
2,痛む 出す,3,3,0.0391,7435
2,乗る くる,3,3,0.0391,7436
2,そう 両手,3,3,0.0391,7437
2,薬指 先端,3,3,0.0391,7438
2,練習 転,3,3,0.0391,7439
2,複数 教員,3,3,0.0391,7440
2,崩す 後ろ向き,3,3,0.0391,7441
2,㎝ 高い,3,3,0.0391,7442
2,はじく れる,3,3,0.0391,7443
2,小指 受傷,3,3,0.0391,7444
2,直撃 直後,3,3,0.0391,7446
2,かかえる られる,3,3,0.0391,7447
2,盤 使用,3,3,0.0391,7449
2,外傷 ストレス,3,3,0.0391,7450
2,障害 器質,3,3,0.0391,7451
2,障害 手術,3,3,0.0391,7452
2,嗅覚 減退,3,3,0.0391,7453
2,半身 麻痺,3,3,0.0391,7454
2,指 開放,3,3,0.0391,7455
2,左上 下肢,3,3,0.0391,7457
2,上肢 麻痺,3,3,0.0391,7458
2,サイド 上がる,3,3,0.0391,7459
2,障害 麻痺,3,3,0.0391,7460
2,間 手,3,3,0.0391,7461
2,臀部 疼痛,3,3,0.0391,7462
2,残る 頭痛,3,3,0.0391,7463
2,場 人,3,3,0.0391,7464
2,下肢 対,3,3,0.0391,7465
2,対 麻痺,3,3,0.0391,7466
2,肘 当たる,3,3,0.0391,7467
2,上肢 感覚,3,3,0.0391,7468
2,負傷 左足,3,3,0.0391,7469
2,指 疼痛,3,3,0.0391,7470
2,腰部 疼痛,3,3,0.0391,7471
2,訴える 病院,3,3,0.0391,7472
2,転ぶ 足首,3,3,0.0391,7473
2,場 自転車,3,3,0.0391,7474
2,アメリカンフットボール 練習,3,3,0.0391,7475
2,指 感覚,3,3,0.0391,7476
2,腰 疼痛,3,3,0.0391,7477
2,開始 AED,3,3,0.0391,7478
2,脈 呼吸,3,3,0.0391,7479
2,隊 到着,3,3,0.0391,7480
2,到着 救急,3,3,0.0391,7481
2,臀部 強打,3,3,0.0391,7482
2,障害 軽度,3,3,0.0391,7483
2,軽度 四肢,3,3,0.0391,7484
2,損傷 下肢,3,3,0.0391,7485
2,足 払う,3,3,0.0391,7486
2,払う れる,3,3,0.0391,7487
2,起こす 救急,3,3,0.0391,7488
2,レシーブ 膝,3,3,0.0391,7490
2,不安定 症,3,3,0.0391,7491
2,頭 筋,3,3,0.0391,7492
2,疼痛 等,3,3,0.0391,7493
2,等 感覚,3,3,0.0391,7494
2,装着 回,3,3,0.0391,7495
2,電気 ショック,3,3,0.0391,7496
2,作動 胸骨,3,3,0.0391,7497
2,治療 急性,3,3,0.0391,7498
2,残る 下肢,3,3,0.0391,7499
2,脳 せき髄,3,3,0.0391,7500
2,せき髄 液,3,3,0.0391,7501
2,液 漏出,3,3,0.0391,7502
2,漏出 症,3,3,0.0391,7503
2,車 ドクター,3,3,0.0391,7504
2,神経 障害,3,3,0.0391,7505
2,腰椎 破裂,3,3,0.0391,7506
2,場 組,3,3,0.0391,7507
2,～ 指,3,3,0.0391,7508
2,室 患部,3,3,0.0391,7509
2,AED 作動,3,3,0.0391,7510
2,背部 疼痛,3,3,0.0391,7511
2,反動 頭部,3,3,0.0391,7512
2,体育館 段,3,3,0.0391,7513
2,マット つく,3,3,0.0391,7514
2,下肢 まひ,3,3,0.0391,7515
2,手術 右手,3,3,0.0391,7516
2,倒れる 自力,3,3,0.0391,7517
2,要請 救急,3,3,0.0391,7518
2,片 まひ,3,3,0.0391,7519
2,まひ 外傷,3,3,0.0391,7520
2,肘 疼痛,3,3,0.0391,7521
2,神経 叢,3,3,0.0391,7522
2,骨 頚部,3,3,0.0391,7523
2,走る ｍ,3,3,0.0391,7524
2,崩す 右足,3,3,0.0391,7525
2,背中 乗る,3,3,0.0391,7526
2,練習 右手,3,3,0.0391,7527
2,歩 進む,3,3,0.0391,7528
2,さ ㎝,3,3,0.0391,7529
2,しまう 指先,3,3,0.0391,7530
2,右腕 床,3,3,0.0391,7532
2,示指 挟む,3,3,0.0391,7534
2,左手 示指,3,3,0.0391,7535
2,一部 切断,3,3,0.0391,7536
2,押しつぶす れる,3,3,0.0391,7537
2,部分 指,3,3,0.0391,7538
2,アタック 練習,3,3,0.0391,7539
2,床の間 右手,3,3,0.0391,7540
2,ボール 小指,3,3,0.0391,7541
2,小指 脱臼,3,3,0.0391,7542
2,溶接 実習,3,3,0.0391,7543
2,指 先端,3,3,0.0391,7544
2,右手 かける,3,3,0.0391,7545
2,人差し指 当たる,3,3,0.0391,7546
2,薬指 爪,3,3,0.0391,7547
2,小指 先端,3,3,0.0391,7549
2,ドア 蝶番,3,3,0.0391,7551
2,回転 遊具,3,3,0.0391,7552
2,れる 切断,3,3,0.0391,7553
2,小指 切断,3,3,0.0391,7554
2,取る 左手,3,3,0.0391,7555
2,電動 カンナ,3,3,0.0391,7556
2,蝶番 側,3,3,0.0391,7557
2,機械 加工,3,3,0.0391,7558
2,薬指 小指,3,3,0.0391,7559
2,溝 間,3,3,0.0391,7560
2,開放 性,3,3,0.0391,7561
2,支柱 立てる,3,3,0.0391,7562
2,右側 転倒,3,3,0.0391,7563
2,球 右手,3,3,0.0391,7564
2,つく 指,3,3,0.0391,7565
2,指 本,3,3,0.0391,7566
2,取る 右手,3,3,0.0391,7567
2,切る 作業,3,3,0.0391,7568
2,損ねる 左手,3,3,0.0391,7569
2,かける 右手,3,3,0.0391,7570
2,中指 爪,3,3,0.0391,7571
2,指 尖る,3,3,0.0391,7572
2,尖る 部,3,3,0.0391,7573
2,mm 切断,3,3,0.0391,7574
2,キャッチャー 守備,3,3,0.0391,7576
2,人差し指 関節,3,3,0.0391,7577
2,機械 回転,3,3,0.0391,7578
2,指 機械,3,3,0.0391,7579
2,入る 右手,3,3,0.0391,7580
2,崩す うし,3,3,0.0391,7581
2,当たる 小指,3,3,0.0391,7582
2,机 左手,3,3,0.0391,7583
2,場 登り,3,3,0.0391,7584
2,せる 左手,3,3,0.0391,7585
2,加工 実習,3,3,0.0391,7587
2,トレーニング ルーム,3,3,0.0391,7588
2,落下 左手,3,3,0.0391,7592
2,走る 選手,3,3,0.0391,7593
2,かかる 骨折,3,3,0.0391,7594
2,失う 指,3,3,0.0391,7595
2,指 指先,3,3,0.0391,7596
2,手術 指,3,3,0.0391,7597
2,化膿 性,3,3,0.0391,7598
2,翌日 痛み,3,3,0.0391,7599
2,脇腹 強打,3,3,0.0391,7601
2,膝 睾丸,3,3,0.0391,7603
2,当たる 精巣,3,3,0.0391,7604
2,精巣 損傷,3,3,0.0391,7605
2,股間 入る,3,3,0.0391,7606
2,ファウルチップ 股間,3,3,0.0391,7607
2,落下 腰部,3,3,0.0391,7608
2,走者 走る,3,3,0.0391,7609
2,残り ｍ,3,3,0.0391,7610
2,下腹部 直撃,3,3,0.0391,7611
2,下腹部 強打,3,3,0.0391,7612
2,左側 腹部,3,3,0.0391,7613
2,ｍ 本,3,3,0.0391,7614
2,運動 グラウンド,3,3,0.0391,7615
2,ＡＥＤ 使用,3,3,0.0391,7617
2,衝突 腹部,3,3,0.0391,7618
2,腰 あたり,3,3,0.0391,7619
2,精巣 外傷,3,3,0.0391,7620
2,停止 救急,3,3,0.0391,7621
2,ランニング 急,3,3,0.0391,7622
2,マッサージ AED,3,3,0.0391,7623
2,体操 終える,3,3,0.0391,7624
2,搬送 病院,3,3,0.0391,7625
2,ベース ランニング,3,3,0.0391,7626
2,開始 救急,3,3,0.0391,7627
2,精巣 当たる,3,3,0.0391,7628
2,ｋｍ 走る,3,3,0.0391,7629
2,呼吸 再開,3,3,0.0391,7630
2,立ち上がる 段,3,3,0.0391,7631
2,目 バランス,3,3,0.0391,7632
2,れる 病院,3,3,0.0391,7633
2,回復 ICD,3,3,0.0391,7634
2,ゴール 直後,3,3,0.0391,7635
2,メーカー 植込み,3,3,0.0391,7636
2,向ける 練習,3,3,0.0391,7637
2,使用 病院,3,3,0.0391,7638
2,AED ショック,3,3,0.0391,7639
2,入院 ICD,3,3,0.0391,7640
2,走る 前のめり,3,3,0.0391,7641
2,死 戦,3,3,0.0391,7642
2,戦 期,3,3,0.0391,7643
2,期 呼吸,3,3,0.0391,7644
2,地点 倒れる,3,3,0.0391,7645
2,倒れる 駆け付ける,3,3,0.0391,7646
2,回復 救急,3,3,0.0391,7647
2,背中 地面,3,3,0.0391,7648
2,心室 頻る,3,3,0.0391,7650
2,頻る 拍,3,3,0.0391,7651
2,治療 精巣,3,3,0.0391,7652
2,性 膵損傷,3,3,0.0391,7653
2,跳び箱 開,3,3,0.0391,7654
2,橈骨 骨折,3,3,0.0391,7655
2,地面 突く,3,3,0.0391,7656
2,跳ぶ 手,3,3,0.0391,7657
2,取る 左腕,3,3,0.0391,7658
2,関節 前腕,3,3,0.0391,7662
2,前腕 機能,3,3,0.0391,7663
2,低下 疼痛,3,3,0.0391,7664
2,骨折 鎖骨,3,3,0.0391,7665
2,鎖骨 変形,3,3,0.0391,7666
2,あぐら 座,3,3,0.0391,7667
2,関節 捻挫,3,3,0.0391,7668
2,失敗 背中,3,3,0.0391,7670
2,落ちる 背中,3,3,0.0391,7671
2,倒立 バランス,3,3,0.0391,7672
2,崩す 背中,3,3,0.0391,7673
2,背中 マット,3,3,0.0391,7674
2,マット 強い,3,3,0.0391,7675
2,負傷 せき柱,3,3,0.0391,7676
2,治療 せき柱,3,3,0.0391,7677
2,せき柱 運動,3,3,0.0391,7678
3,野球 部 練習,237,237,3.0851,1
3,歯科 補綴 加える,201,201,2.6165,2
3,救急 搬送 れる,193,193,2.5124,3
3,部 練習 試合,165,165,2.1479,4
3,線 状 痕,158,158,2.0568,5
3,搬送 れる 治療,152,152,1.9787,6
3,状 痕 残る,151,151,1.9656,7
3,昼食 休憩 時間,138,138,1.7964,8
3,バランス 崩す 転倒,136,136,1.7704,9
3,救急 車 病院,126,126,1.6402,10
3,病院 搬送 れる,122,122,1.5881,11
3,車 病院 搬送,121,121,1.5751,12
3,部 運動 場,119,119,1.5491,13
3,除 細 動,119,81,1.0544,14
3,ボール 眼 当たる,117,117,1.523,15
3,外傷 性 散る,112,111,1.4449,16
3,性 散る 瞳,112,111,1.4449,17
3,足 滑る せる,108,108,1.4059,18
3,歯 歯科 補綴,106,106,1.3798,19
3,前歯 破る 折,102,102,1.3278,20
3,体育 運動 場,101,101,1.3148,21
3,眼 視力 減退,89,89,1.1586,22
3,時間 運動 場,86,86,1.1195,23
3,散る 瞳 残る,86,86,1.1195,24
3,サッカー 部 練習,83,83,1.0804,25
3,醜状 瘢痕 残存,79,79,1.0284,26
3,野球 部 運動,78,78,1.0154,27
3,運動 場 サッカー,74,74,0.9633,28
3,蹴る ボール 眼,71,71,0.9242,29
3,部 線 状,69,69,0.8982,30
3,搬送 れる 手術,66,66,0.8592,31
3,外 運動 場,66,66,0.8592,32
3,眼 当たる 眼,65,65,0.8461,33
3,運動 場 野球,64,64,0.8331,34
3,場 野球 部,64,64,0.8331,35
3,終了 特定 時間,63,63,0.8201,36
3,高次 脳 機能,63,63,0.8201,37
3,休憩 時間 運動,62,62,0.8071,38
3,脳 機能 障害,62,62,0.8071,39
3,バスケットボール 部 練習,61,61,0.7941,40
3,眼 外傷 性,54,50,0.6509,41
3,細 動 器,54,54,0.7029,42
3,ICD 植込み 手術,54,54,0.7029,43
3,休憩 時間 教室,53,53,0.6899,44
3,練習 試合 相手,52,52,0.6769,45
3,試合 相手 選手,52,52,0.6769,46
3,部 瘢痕 残る,51,51,0.6639,47
3,ボール 眼 直撃,50,50,0.6509,48
3,防 球 ネット,49,42,0.5467,49
3,試合 形式 練習,49,49,0.6379,50
3,複 視 残る,48,48,0.6248,51
3,始業 特定 時間,47,47,0.6118,52
3,AED 除 細,47,47,0.6118,53
3,負傷 救急 搬送,46,46,0.5988,54
3,相手 チーム 選手,46,46,0.5988,55
3,前歯 本 折れる,45,45,0.5858,56
3,救急 車 要請,45,45,0.5858,57
3,搬送 れる 後日,45,45,0.5858,58
3,試合 相手 チーム,43,43,0.5598,59
3,関節 機能 低下,42,42,0.5467,60
3,負傷 受診 治療,42,42,0.5467,61
3,打球 眼 当たる,42,42,0.5467,62
3,滑る せる 転倒,41,41,0.5337,63
3,体育 的 部,40,40,0.5207,64
3,後日 除 細,40,40,0.5207,65
3,動 器 植え込む,40,40,0.5207,66
3,眼窩 底 骨折,39,39,0.5077,67
3,細 動 救急,39,39,0.5077,68
3,飛ぶ くる ボール,38,38,0.4947,69
3,感覚 障害 残る,38,38,0.4947,70
3,当たる 眼 視力,38,38,0.4947,71
3,動 救急 車,38,38,0.4947,72
3,場 サッカー 部,37,37,0.4816,73
3,負傷 歯 歯科,36,36,0.4686,74
3,口 当たる 前歯,36,36,0.4686,75
3,野球 部 試合,36,36,0.4686,76
3,破る 折 歯科,36,36,0.4686,77
3,折 歯科 補綴,36,36,0.4686,78
3,搬送 れる 入院,35,35,0.4556,79
3,他校 練習 試合,35,35,0.4556,80
3,眼 強い 当たる,35,35,0.4556,81
3,可動 域 制限,35,35,0.4556,82
3,飛ぶ くる 眼,35,35,0.4556,83
3,バッター 打つ ボール,34,34,0.4426,84
3,当たる 前歯 本,34,33,0.4296,85
3,変形 障害 残る,34,34,0.4426,86
3,調節 力 減じる,34,34,0.4426,87
3,視野 中心 暗い,34,34,0.4426,88
3,打つ ボール 眼,33,33,0.4296,89
3,等 管理 出来事,33,33,0.4296,90
3,管理 出来事 関わる,33,33,0.4296,91
3,出来事 関わる 障害,33,33,0.4296,92
3,指 機能 失う,33,33,0.4296,93
3,部 試合 相手,32,32,0.4166,94
3,運動 場 ソフトボール,32,32,0.4166,95
3,ボール 飛ぶ くる,31,31,0.4035,96
3,保育 保育 室,31,31,0.4035,97
3,ボール 顔面 当たる,31,31,0.4035,98
3,サッカー 部 試合,31,31,0.4035,99
3,欠損 歯科 補綴,31,31,0.4035,100
3,ボール 眼 負傷,31,31,0.4035,101
3,心肺 停止 状態,31,31,0.4035,102
3,陸上 競技 部,30,30,0.3905,103
3,れる バランス 崩す,30,30,0.3905,104
3,体育 体育館 バスケットボール,30,30,0.3905,105
3,中心 暗い 残る,30,30,0.3905,106
3,指 骨 一部,30,30,0.3905,107
3,バッティング 練習 打球,29,29,0.3775,108
3,部 朝 練習,29,29,0.3775,109
3,休憩 時間 友人,29,29,0.3775,110
3,救急 車 搬送,29,29,0.3775,111
3,前額 部 線,29,29,0.3775,112
3,眼 調節 力,29,29,0.3775,113
3,車 搬送 れる,28,28,0.3645,114
3,休憩 時間 廊下,28,28,0.3645,115
3,保育 園 庭,28,28,0.3645,116
3,野球 部 バッティング,27,27,0.3515,117
3,部 バッティング 練習,27,27,0.3515,118
3,ボール 取る 行く,27,27,0.3515,119
3,硬式 野球 部,27,27,0.3515,120
3,骨 一部 失う,27,27,0.3515,121
3,運動 場 鬼ごっこ,26,26,0.3385,122
3,相手 蹴る ボール,26,26,0.3385,123
3,前額 部 挫創,26,26,0.3385,124
3,治療 前額 部,26,26,0.3385,125
3,せき柱 変形 障害,26,26,0.3385,126
3,練習 試合 ボール,25,25,0.3254,127
3,意識 失う 倒れる,25,25,0.3254,128
3,野球 部 部,25,25,0.3254,129
3,打球 眼 直撃,25,25,0.3254,130
3,機能 障害 残る,24,24,0.3124,131
3,当たる 前歯 破る,24,24,0.3124,132
3,手術 瘢痕 残る,24,24,0.3124,133
3,打つ 打球 眼,24,24,0.3124,134
3,シャトル 眼 当たる,24,24,0.3124,135
3,域 制限 残存,23,23,0.2994,136
3,練習 打球 眼,23,23,0.2994,137
3,打つ シャトル 眼,23,23,0.2994,138
3,散る 瞳 残存,23,23,0.2994,139
3,心肺 蘇生 AED,23,23,0.2994,140
3,練習 運動 場,22,22,0.2864,141
3,れる 入院 治療,22,22,0.2864,142
3,転倒 顔面 強打,22,22,0.2864,143
3,ゲーム 形式 練習,22,22,0.2864,144
3,ラグビー 部 練習,22,22,0.2864,145
3,当たる 跳ね返る 眼,22,22,0.2864,146
3,胸骨 圧迫 AED,22,22,0.2864,147
3,指 指 骨,22,22,0.2864,148
3,組 体操 練習,21,21,0.2734,149
3,前歯 本 抜ける,21,21,0.2734,150
3,ピッチャー 投げる ボール,21,21,0.2734,151
3,投げる ボール 眼,21,21,0.2734,152
3,視力 減退 視野,21,21,0.2734,153
3,れる 後日 除,21,21,0.2734,154
3,バレーボール 部 練習,20,20,0.2603,155
3,体育 マット 運動,20,20,0.2603,156
3,ボール 口 当たる,20,20,0.2603,157
3,相手 選手 接触,20,20,0.2603,158
3,前歯 欠損 歯科,20,20,0.2603,159
3,部 外 運動,20,20,0.2603,160
3,れる 治療 前額,20,20,0.2603,161
3,くる 眼 当たる,20,20,0.2603,162
3,至近 距離 眼,20,20,0.2603,163
3,眼 ボール 当たる,20,20,0.2603,164
3,調節 機能 障害,20,20,0.2603,165
3,身体 性 機能,20,20,0.2603,166
3,性 機能 障害,20,20,0.2603,167
3,四肢 麻痺 残る,20,20,0.2603,168
3,ボール 捕る 球,19,19,0.2473,169
3,打者 打つ ボール,19,19,0.2473,170
3,体育 ソフトボール 試合,19,19,0.2473,171
3,転倒 顔面 地面,19,19,0.2473,172
3,友人 追う かけっこ,19,19,0.2473,173
3,顔面 強打 前歯,19,19,0.2473,174
3,顔面 当たる 前歯,19,19,0.2473,175
3,うし ろ 向き,19,19,0.2473,176
3,機能 障害 残存,19,19,0.2473,177
3,負傷 救急 車,19,19,0.2473,178
3,眼 部 当たる,19,19,0.2473,179
3,眼 直撃 負傷,19,19,0.2473,180
3,骨折 複 視,19,19,0.2473,181
3,眼 当たる 視力,19,19,0.2473,182
3,眼 視野 中心,19,19,0.2473,183
3,ティー バッティング 練習,18,17,0.2213,184
3,体 バランス 崩す,18,18,0.2343,185
3,冷却 受診 治療,18,18,0.2343,186
3,部 試合 形式,18,18,0.2343,187
3,運動 場 練習,18,18,0.2343,188
3,運動 場 バッティング,18,18,0.2343,189
3,バドミントン 部 練習,18,18,0.2343,190
3,肘 関節 機能,18,18,0.2343,191
3,眼 当たる 負傷,18,18,0.2343,192
3,圧迫 AED 除,18,18,0.2343,193
3,蘇生 AED 除,18,18,0.2343,194
3,運動 場 友人,17,17,0.2213,195
3,バランス 崩す 顔面,17,17,0.2213,196
3,手 滑る せる,17,17,0.2213,197
3,部 練習 相手,17,17,0.2213,198
3,自転車 下校 道路,17,17,0.2213,199
3,強打 前歯 本,17,17,0.2213,200
3,着地 バランス 崩す,17,17,0.2213,201
3,当たる 跳ね返る ボール,17,17,0.2213,202
3,部 練習 ボール,17,17,0.2213,203
3,体育館 バスケットボール 部,17,17,0.2213,204
3,特定 時間 教室,17,17,0.2213,205
3,サッカー 試合 相手,17,17,0.2213,206
3,友人 蹴る ボール,17,17,0.2213,207
3,短縮 障害 残る,17,17,0.2213,208
3,負傷 受診 手術,17,17,0.2213,209
3,足 当たる 跳ね返る,17,17,0.2213,210
3,当たる 視力 障害,17,17,0.2213,211
3,視野 狭窄 残る,17,17,0.2213,212
3,病院 搬送 入院,17,17,0.2213,213
3,骨折 可動 域,17,17,0.2213,214
3,手 離す しまう,16,16,0.2083,215
3,部 練習 運動,16,16,0.2083,216
3,治療 外傷 性,16,16,0.2083,217
3,バッター ボール 打つ,16,16,0.2083,218
3,野球 体育 的,16,16,0.2083,219
3,本 破る 折,16,16,0.2083,220
3,口 当たる 歯,16,16,0.2083,221
3,強い 打つ 負傷,16,16,0.2083,222
3,相手 チーム ボール,16,16,0.2083,223
3,ボール 至近 距離,16,16,0.2083,224
3,時間 教室 友人,16,16,0.2083,225
3,場 練習 試合,16,16,0.2083,226
3,体育 体育館 跳箱,16,16,0.2083,227
3,体育館 バスケットボール 試合,16,16,0.2083,228
3,休憩 時間 校庭,16,16,0.2083,229
3,挫創 瘢痕 残る,16,16,0.2083,230
3,跳ね返る 眼 当たる,16,16,0.2083,231
3,直接 眼 当たる,16,16,0.2083,232
3,相手 打つ シャトル,16,16,0.2083,233
3,眼 直撃 眼,16,16,0.2083,234
3,減退 外傷 性,16,16,0.2083,235
3,眼 当たる 受診,16,16,0.2083,236
3,教員 心肺 蘇生,16,16,0.2083,237
3,細 動 回,16,16,0.2083,238
3,サッカー 部 運動,15,15,0.1953,239
3,投げる られる ボール,15,15,0.1953,240
3,休憩 時間 体育館,15,15,0.1953,241
3,バスケットボール 部 体育館,15,15,0.1953,242
3,接触 バランス 崩す,15,15,0.1953,243
3,当たる 歯 折れる,15,15,0.1953,244
3,自転車 下校 下り坂,15,15,0.1953,245
3,練習 バランス 崩す,15,15,0.1953,246
3,バランス 崩す 前方,15,15,0.1953,247
3,バランス 崩す 倒れる,15,15,0.1953,248
3,部 練習 体育館,15,15,0.1953,249
3,脱臼 破る 折,15,15,0.1953,250
3,押す れる 転倒,15,15,0.1953,251
3,競技 部 練習,15,15,0.1953,252
3,柔道 部 練習,15,15,0.1953,253
3,体育館 マット 運動,15,15,0.1953,254
3,当たる 救急 搬送,15,15,0.1953,255
3,本 児 頬,15,15,0.1953,256
3,角 額 ぶつける,15,15,0.1953,257
3,急性 硬い 膜,15,15,0.1953,258
3,硬い 膜 血腫,15,15,0.1953,259
3,器質 性 精神,15,15,0.1953,260
3,性 精神 障害,15,15,0.1953,261
3,跳ね返る ボール 眼,15,15,0.1953,262
3,倒れる 救急 車,15,15,0.1953,263
3,マット 運動 倒立,15,15,0.1953,264
3,障害 外傷 性,15,15,0.1953,265
3,飛び込む プール 底,15,15,0.1953,266
3,病院 ICD 植込み,15,15,0.1953,267
3,機能 障害 身体,15,15,0.1953,268
3,障害 身体 性,15,15,0.1953,269
3,部 感覚 障害,14,14,0.1822,270
3,体育 体育館 バレーボール,14,14,0.1822,271
3,前歯 本 負傷,14,13,0.1692,272
3,床 顔面 強打,14,14,0.1822,273
3,強い 当たり 負傷,14,14,0.1822,274
3,遊ぶ 足 滑る,14,14,0.1822,275
3,練習 打つ ボール,14,14,0.1822,276
3,練習 試合 バッター,14,14,0.1822,277
3,テニス 部 練習,14,14,0.1822,278
3,サッカー 部 部,14,14,0.1822,279
3,足 もつれる 転倒,14,14,0.1822,280
3,場 バッティング 練習,14,14,0.1822,281
3,他校 運動 場,14,14,0.1822,282
3,体育 体育館 マット,14,14,0.1822,283
3,破る 折 欠損,14,14,0.1822,284
3,窓 ガラス 割れる,14,14,0.1822,285
3,ドア ガラス 部分,14,14,0.1822,286
